,area,rooms,bathroom,parking_spaces,hoa_(BRL),rent_amount_(BRL),property_tax_(BRL),fire_insurance_(BRL),totalBRL
370,350.0,4,4,0,0.0,8000.0,989.0,121.0,9.117237753713859
371,49.0,2,1,1,360.0,1150.0,30.0,17.0,7.351158226430694
372,40.0,1,1,0,0.0,2000.0,0.0,30.0,7.616283561580385
373,45.0,1,1,1,1900.0,4200.0,350.0,54.0,8.780326390946605
374,46.0,1,1,1,900.0,7600.0,118.0,97.0,9.072915696064511
375,80.0,2,2,2,2000.0,11000.0,0.0,140.0,9.483492392643639
376,30.0,1,1,0,400.0,2850.0,0.0,37.0,8.098034756176071
377,80.0,2,2,2,50.0,2200.0,173.0,34.0,7.80710329012598
378,105.0,2,2,1,1780.0,1530.0,134.0,20.0,8.150467911624004
379,105.0,3,2,2,1170.0,2000.0,219.0,27.0,8.136518252115291
380,114.0,3,1,0,0.0,2570.0,150.0,39.0,7.9229859587111955
381,200.0,3,3,4,0.0,7000.0,425.0,106.0,8.926915889777042
382,120.0,3,3,2,800.0,3000.0,167.0,44.0,8.297045149081827
383,60.0,2,2,1,647.0,4000.0,21.0,51.0,8.459564078579602
384,90.0,2,1,1,1000.0,3000.0,50.0,39.0,8.316300249036848
385,53.0,2,1,0,535.0,1800.0,50.0,24.0,7.787382026484701
386,80.0,2,2,5,0.0,3000.0,59.0,46.0,8.041091003708633
387,87.0,4,2,2,784.0,1600.0,106.0,21.0,7.828834527588089
388,110.0,3,1,1,557.0,5000.0,188.0,65.0,8.667507952075105
389,113.0,4,2,1,1587.0,4000.0,429.0,54.0,8.711278615130434
390,170.0,3,2,2,2199.0,5000.0,423.0,64.0,8.947285869349132
391,150.0,3,2,0,700.0,3000.0,42.0,39.0,8.238008249218403
392,60.0,2,2,1,469.0,1500.0,51.0,22.0,7.622174594817622
393,43.0,1,1,0,290.0,2100.0,66.0,31.0,7.81923445385907
394,130.0,3,2,2,800.0,3500.0,0.0,45.0,8.377011160816375
395,69.0,3,2,0,650.0,1900.0,185.0,25.0,7.923348211930154
396,306.0,3,2,2,0.0,2500.0,422.0,38.0,7.993282328101591
397,187.0,3,2,3,500.0,3500.0,193.0,53.0,8.353968130313271
398,385.0,3,4,3,0.0,9000.0,1500.0,136.0,9.272469743441732
399,355.0,4,4,3,0.0,7300.0,660.0,110.0,8.996032669324372
400,90.0,2,1,1,405.0,1100.0,380.0,17.0,7.551186867296149
401,190.0,3,4,4,0.0,5000.0,275.0,76.0,8.585225601808064
402,181.0,2,1,2,0.0,1400.0,132.0,22.0,7.349230824613334
403,350.0,3,5,4,4000.0,3490.0,1750.0,45.0,9.136263168579868
404,168.0,5,3,2,1443.0,2900.0,408.0,39.0,8.474494436883122
405,73.0,2,1,0,1600.0,2800.0,204.0,37.0,8.442900586834382
406,378.0,5,5,4,4000.0,3000.0,2000.0,39.0,9.109414453386222
407,60.0,2,1,1,0.0,1300.0,180.0,20.0,7.313886831633462
408,362.0,4,5,0,4138.0,15000.0,1975.0,200.0,9.966978650317326
409,90.0,3,2,0,0.0,1700.0,136.0,26.0,7.529943370601589
410,42.0,1,1,0,500.0,1973.0,79.0,26.0,7.8551570058813445
411,56.0,2,1,1,568.0,1000.0,88.0,13.0,7.4205789054108005
412,16.0,1,1,0,0.0,850.0,30.0,11.0,6.79346613258001
413,90.0,2,2,2,1400.0,10000.0,0.0,127.0,9.352794339771116
414,67.0,1,1,0,375.0,850.0,55.0,12.0,7.164720378771857
415,488.0,4,3,3,14130.0,6400.0,1214.0,82.0,9.990628087851128
416,30.0,1,1,0,850.0,1100.0,60.0,15.0,7.613818684808629
417,290.0,6,3,4,0.0,8000.0,1525.0,121.0,9.174402265170553
418,266.0,3,3,4,4700.0,6400.0,1500.0,82.0,9.447860089234899
419,47.0,2,1,1,260.0,900.0,25.0,12.0,7.088408778675395
420,590.0,6,6,2,750.0,8000.0,975.0,122.0,9.19502366786429
421,900.0,4,9,8,0.0,15000.0,5700.0,226.0,9.948986592607346
422,86.0,2,1,1,0.0,2200.0,110.0,34.0,7.76004068088038
423,290.0,3,3,2,0.0,15000.0,1000.0,226.0,9.69467827290507
424,84.0,3,2,2,750.0,3300.0,100.0,49.0,8.34283980427146
425,160.0,3,1,2,0.0,5000.0,225.0,76.0,8.57583938684897
426,37.0,1,1,0,470.0,3500.0,127.0,45.0,8.329175442077402
427,73.0,3,1,1,308.0,850.0,46.0,11.0,7.103322062526113
428,350.0,4,5,5,2400.0,15000.0,2400.0,191.0,9.903037451255743
429,57.0,1,1,0,200.0,1100.0,10.0,15.0,7.189922170745808
430,48.0,1,1,0,350.0,650.0,21.0,9.0,6.93828448401696
431,30.0,1,1,0,390.0,800.0,25.0,11.0,7.112327444710911
432,198.0,6,3,4,0.0,2000.0,145.0,31.0,7.685703061234547
433,47.0,1,1,0,300.0,1000.0,59.0,15.0,7.226209010100671
434,60.0,2,1,1,250.0,800.0,22.0,12.0,6.98933526597456
435,230.0,3,3,0,1700.0,5000.0,109.0,64.0,8.835501457409778
436,90.0,2,1,1,0.0,1520.0,0.0,25.0,7.343426229147367
437,129.0,3,2,1,1200.0,3255.0,167.0,42.0,8.447843113281444
438,240.0,4,4,4,1980.0,6672.0,417.0,85.0,9.122055457108612
439,55.0,1,1,0,700.0,1020.0,29.0,15.0,7.475905969367397
440,52.0,1,1,0,150.0,1200.0,42.0,18.0,7.252053951852814
441,250.0,3,4,3,1610.0,6000.0,1089.0,77.0,9.079889942592118
442,200.0,3,2,2,2573.0,10000.0,1121.0,127.0,9.533944453604027
443,312.0,4,3,3,1498.0,2300.0,463.0,31.0,8.36474106822456
444,230.0,5,5,3,0.0,9900.0,620.0,149.0,9.275285060616564
445,72.0,2,2,2,750.0,2480.0,209.0,32.0,8.15248607578024
446,55.0,2,1,0,620.0,2400.0,24.0,31.0,8.031385330625534
447,72.0,2,2,1,914.0,3600.0,133.0,47.0,8.454253391642363
448,50.0,2,1,0,0.0,1200.0,83.0,19.0,7.172424577124845
449,17.0,1,1,0,0.0,2700.0,5.0,35.0,7.916078096302786
450,160.0,3,3,2,150.0,2400.0,263.0,32.0,7.953669778649798
451,214.0,4,4,3,2638.0,6520.0,1187.0,83.0,9.25253742067597
452,65.0,1,1,0,300.0,1800.0,30.0,24.0,7.675546002537848
453,136.0,3,2,1,1300.0,6500.0,267.0,47.0,9.00146947994869
454,70.0,2,2,1,440.0,1900.0,57.0,28.0,7.793999089503996
455,38.0,1,1,0,340.0,650.0,350.0,10.0,7.208600337960199
456,450.0,8,5,5,0.0,8000.0,1000.0,121.0,9.118444357271645
457,67.0,2,1,1,1217.0,2200.0,130.0,29.0,8.182279739259018
458,20.0,1,1,0,0.0,1100.0,35.0,14.0,7.047517221357296
459,41.0,1,1,0,290.0,1530.0,60.0,20.0,7.550135342488429
460,50.0,2,1,1,500.0,1550.0,7.0,20.0,7.639161171659173
461,205.0,3,3,3,0.0,5525.0,575.0,84.0,8.729882284826589
462,100.0,3,2,1,0.0,3300.0,500.0,50.0,8.25608813381491
463,190.0,3,4,4,2849.0,15000.0,1160.0,191.0,9.862717639992917
464,45.0,2,1,0,0.0,1350.0,0.0,23.0,7.2254814727822945
465,57.0,1,1,1,605.0,800.0,66.0,11.0,7.301822342137932
466,88.0,1,2,2,340.0,1600.0,40.0,24.0,7.60339933974067
467,70.0,1,1,1,459.0,3400.0,80.0,44.0,8.290041618704489
468,76.0,2,2,0,646.0,2800.0,0.0,36.0,8.155649270366002
469,36.0,1,1,0,450.0,1370.0,29.0,18.0,7.532623618788788
470,61.0,2,2,2,445.0,2500.0,42.0,37.0,8.014666370464942
471,280.0,4,3,6,0.0,12500.0,706.0,188.0,9.502338118495565
472,480.0,5,6,3,0.0,5000.0,1000.0,76.0,8.712266432135355
473,45.0,1,1,1,0.0,1950.0,0.0,25.0,7.588829878307813
474,42.0,1,1,0,1290.0,1500.0,184.0,20.0,8.00469951054955
475,62.0,2,1,0,352.0,736.0,28.0,11.0,7.028201432058005
476,38.0,2,1,0,90.0,1500.0,0.0,20.0,7.384610383176974
477,44.0,1,1,1,578.0,2400.0,0.0,31.0,8.009695357742922
478,75.0,3,2,2,630.0,2800.0,167.0,36.0,8.198089248956116
479,66.0,2,1,1,650.0,1250.0,0.0,17.0,7.559038255443384
480,125.0,3,3,2,0.0,2800.0,38.0,43.0,7.966239776559467
481,62.0,2,1,2,609.0,1500.0,90.0,20.0,7.705262474866325
482,77.0,2,1,1,1148.0,3100.0,464.0,40.0,8.46653127661401
483,136.0,2,4,2,1540.0,4800.0,242.0,61.0,8.801469470733185
484,200.0,4,2,1,2115.0,5000.0,328.0,64.0,8.9237243977064
485,35.0,1,1,0,250.0,1305.0,0.0,17.0,7.360739903058278
486,250.0,4,3,2,10.0,4500.0,100.0,68.0,8.450839690866216
487,90.0,2,2,2,0.0,4100.0,0.0,62.0,8.333991247194975
488,72.0,2,2,1,480.0,850.0,9.0,11.0,7.208600337960199
489,168.0,3,3,5,1675.0,3500.0,184.0,45.0,8.595079730073309
490,360.0,3,4,3,4000.0,13200.0,500.0,193.0,9.792053072089823
491,38.0,1,1,1,500.0,740.0,30.0,10.0,7.155396301896734
492,23.0,1,1,1,487.0,2300.0,59.0,30.0,7.964503363551548
493,440.0,3,3,3,100.0,10500.0,84.0,154.0,9.291090521661292
494,120.0,3,3,2,1200.0,3500.0,109.0,45.0,8.487764380725425
495,90.0,2,2,0,830.0,2500.0,84.0,33.0,8.145549631783584
496,125.0,4,2,0,1006.0,1632.0,150.0,14.0,7.938445551164788
497,200.0,3,4,3,1800.0,5058.0,1200.0,65.0,9.002577922700276
498,190.0,3,3,2,1800.0,3260.0,292.0,42.0,8.593227877692234
499,123.0,3,2,1,363.0,2600.0,143.0,35.0,8.052614818815567
500,53.0,2,1,1,284.0,2000.0,41.0,26.0,7.763021309018518
501,70.0,2,1,1,560.0,2180.0,60.0,29.0,7.948031990637284
502,90.0,2,2,2,1500.0,12200.0,454.0,155.0,9.568783751310876
503,95.0,3,2,0,0.0,1590.0,0.0,24.0,7.387090235656757
504,74.0,3,1,1,474.0,900.0,40.0,12.0,7.2633296174768365
505,64.0,1,1,1,620.0,3600.0,0.0,46.0,8.358666283188
506,155.0,4,5,3,1850.0,6000.0,625.0,77.0,9.054037377580782
507,125.0,3,1,2,1000.0,2200.0,159.0,29.0,8.128290171607052
508,40.0,1,1,1,350.0,1580.0,25.0,21.0,7.589335823170617
509,350.0,3,2,4,0.0,6522.0,492.0,116.0,8.872206756028303
510,417.0,3,5,8,0.0,7650.0,450.0,126.0,9.01517670716893
511,350.0,4,4,4,0.0,6000.0,192.0,107.0,8.748304912379623
512,40.0,1,1,1,440.0,2800.0,100.0,36.0,8.124743020385568
513,30.0,1,1,1,668.0,3500.0,127.0,45.0,8.375860015299594
514,142.0,3,4,2,1100.0,4500.0,375.0,58.0,8.705165419719007
515,110.0,3,3,2,1300.0,4000.0,300.0,59.0,8.641179171197228
516,100.0,4,4,1,0.0,10000.0,9.0,151.0,9.22631214148588
517,377.0,5,4,3,0.0,8000.0,900.0,121.0,9.107421317968342
518,230.0,2,3,3,2575.0,8000.0,633.0,102.0,9.33353098253138
519,35.0,1,1,0,450.0,1800.0,91.0,7.0,7.761744984658913
520,32.0,1,1,1,533.0,2900.0,0.0,37.0,8.152198015861787
521,74.0,2,1,1,569.0,2024.0,71.0,8.0,7.890956716138919
522,147.0,2,3,4,2600.0,1200.0,375.0,16.0,8.340933226000878
523,35.0,1,1,0,480.0,2500.0,60.0,32.0,8.030409562130485
524,26.0,1,1,0,630.0,1500.0,84.0,20.0,7.711996507047669
525,70.0,2,2,1,517.0,1700.0,5.0,22.0,7.716460800176355
526,150.0,3,3,3,1800.0,2800.0,740.0,36.0,8.589885876809678
527,200.0,3,3,2,0.0,8000.0,292.0,121.0,9.037652264150466
528,60.0,1,1,1,583.0,1100.0,49.0,14.0,7.465655310134056
529,250.0,4,5,3,1700.0,2550.0,334.0,33.0,8.43771698991444
530,44.0,1,2,0,3300.0,3300.0,126.0,42.0,8.820108644508608
531,250.0,7,5,2,0.0,6000.0,0.0,91.0,8.714731714015052
532,157.0,3,2,0,1325.0,4500.0,347.0,58.0,8.737292112544221
533,97.0,2,2,0,1200.0,5600.0,0.0,71.0,8.835210463664092
534,548.0,4,7,6,5905.0,15000.0,2484.0,200.0,10.068620562346831
535,28.0,1,1,0,0.0,1325.0,0.0,17.0,7.202661196523238
536,250.0,3,4,0,2000.0,10000.0,1667.0,127.0,9.531771484474337
537,193.0,4,2,2,0.0,8900.0,255.0,146.0,9.137984709784043
538,428.0,5,5,4,0.0,9600.0,667.0,158.0,9.25253742067597
539,50.0,2,1,0,200.0,950.0,0.0,13.0,7.059617628291383
540,135.0,2,3,2,2000.0,12300.0,542.0,156.0,9.61587214452889
541,103.0,2,2,1,530.0,1600.0,221.0,21.0,7.771910256435763
542,103.0,3,2,2,1500.0,1360.0,292.0,18.0,8.061802274538348
543,80.0,3,2,1,740.0,1500.0,150.0,20.0,7.787796878181171
544,160.0,3,3,2,1229.0,4000.0,390.0,51.0,8.643120748014027
545,238.0,4,3,4,2980.0,10200.0,1816.0,130.0,9.62450089845157
546,500.0,7,4,4,0.0,5500.0,167.0,91.0,8.658519127506672
547,580.0,5,5,4,9900.0,15000.0,2200.0,191.0,10.214312256490171
548,80.0,1,1,0,0.0,1370.0,50.0,21.0,7.273786317844895
549,210.0,4,5,3,2620.0,2975.0,1184.0,38.0,8.827321452697849
550,106.0,3,3,1,900.0,2250.0,186.0,33.0,8.122668023346407
551,30.0,1,1,0,500.0,1200.0,21.0,16.0,7.460490305825338
552,156.0,3,2,1,0.0,2000.0,147.0,31.0,7.68662133494462
553,60.0,1,1,1,0.0,1250.0,0.0,19.0,7.146772179452637
554,200.0,3,4,0,3672.0,3600.0,780.0,46.0,8.99949587624899
555,70.0,2,2,0,280.0,1000.0,138.0,13.0,7.266827347520591
556,177.0,4,5,4,1500.0,9200.0,959.0,117.0,9.37424334324612
557,103.0,3,3,2,735.0,2500.0,19.0,38.0,8.099554282376364
558,440.0,4,4,4,0.0,12000.0,2500.0,181.0,9.59430941973946
559,65.0,2,1,1,600.0,1700.0,92.0,22.0,7.789454566086673
560,260.0,5,3,3,2000.0,4000.0,487.0,54.0,8.785998208098329
561,200.0,4,4,6,0.0,4320.0,375.0,65.0,8.46821300919452
562,96.0,3,2,1,1122.0,3050.0,231.0,39.0,8.399085102935908
563,68.0,2,2,1,690.0,2900.0,137.0,37.0,8.233503140233994
564,300.0,5,5,5,0.0,4500.0,450.0,74.0,8.522180732927277
565,34.0,1,1,0,305.0,750.0,27.0,10.0,6.996681488176539
566,398.0,5,6,0,3500.0,8500.0,700.0,108.0,9.458059455856434
567,100.0,1,1,0,0.0,2600.0,0.0,35.0,7.877017895622398
568,176.0,4,5,3,2136.0,6500.0,704.0,87.0,9.151439264056021
569,90.0,2,2,2,500.0,4000.0,250.0,54.0,8.477412321404392
570,680.0,7,6,8,0.0,8000.0,428.0,132.0,9.054972284742485
571,220.0,4,3,0,3000.0,15000.0,1138.0,200.0,9.86998247397873
572,110.0,2,2,2,0.0,2120.0,174.0,32.0,7.752335163302292
573,180.0,3,2,1,1260.0,5500.0,255.0,70.0,8.865876285425417
574,36.0,1,1,1,410.0,1800.0,93.0,8.0,7.7458682297922685
575,450.0,4,4,4,2394.0,12700.0,836.0,170.0,9.686636660844938
576,103.0,3,2,0,812.0,3300.0,336.0,43.0,8.410053315858335
577,101.0,2,2,2,480.0,1800.0,500.0,27.0,7.940227765145702
578,196.0,4,4,0,2450.0,6000.0,1458.0,77.0,9.208939391060555
579,28.0,1,1,0,495.0,1980.0,68.0,26.0,7.851661177889265
580,260.0,3,4,4,0.0,4500.0,0.0,68.0,8.427049641563272
581,330.0,4,2,5,0.0,1870.0,400.0,29.0,7.7406644019172415
582,70.0,3,2,1,607.0,1189.0,96.0,16.0,7.554334823725748
583,33.0,1,1,0,500.0,1200.0,13.0,16.0,7.455876687491824
584,160.0,3,3,2,2200.0,10500.0,505.0,134.0,9.498597279178806
585,60.0,2,1,1,506.0,1350.0,42.0,18.0,7.558516743045645
586,36.0,1,1,1,130.0,1379.0,99.0,10.0,7.389563953677635
587,20.0,1,1,0,0.0,2060.0,0.0,27.0,7.643961949002529
588,70.0,2,1,0,375.0,750.0,26.0,11.0,7.0587581525186645
589,180.0,3,4,4,0.0,4700.0,2.0,71.0,8.470939806898775
590,105.0,3,3,1,980.0,2150.0,0.0,28.0,8.058010800802085
591,275.0,4,5,4,4200.0,9700.0,1334.0,123.0,9.639587108749145
592,450.0,2,2,5,0.0,1512.0,71.0,25.0,7.3833681469923835
593,360.0,4,6,4,864.0,7700.0,300.0,116.0,9.10286651367095
594,140.0,2,2,1,700.0,1900.0,150.0,25.0,7.9287663216266955
595,900.0,3,5,8,0.0,8000.0,2250.0,121.0,9.246768728589734
596,152.0,3,5,3,1600.0,6000.0,321.0,88.0,8.988446040062405
597,280.0,3,4,3,0.0,8000.0,500.0,121.0,9.06207235530708
598,230.0,4,4,3,2564.0,2500.0,934.0,32.0,8.704668113450987
599,92.0,3,2,3,700.0,2100.0,167.0,27.0,8.00469951054955
600,58.0,1,1,1,0.0,1100.0,34.0,19.0,7.050989447068045
601,41.0,2,1,1,248.0,1193.0,0.0,16.0,7.284820912568604
602,206.0,4,4,3,1890.0,12000.0,917.0,153.0,9.613202094214232
603,214.0,3,3,2,2016.0,5900.0,227.0,75.0,9.0142038261485
604,110.0,2,2,1,1286.0,1710.0,0.0,22.0,8.012680929706839
605,100.0,2,1,0,0.0,777.0,25.0,13.0,6.704414354964107
606,80.0,2,2,1,250.0,1200.0,0.0,16.0,7.2909747781429814
607,311.0,3,4,3,3075.0,13000.0,1753.0,174.0,9.798182590890704
608,200.0,2,3,2,1700.0,15000.0,667.0,191.0,9.773435813175855
609,96.0,3,2,2,800.0,3200.0,189.0,41.0,8.350193650720067
610,140.0,4,2,1,1700.0,6000.0,380.0,78.0,9.0068768914288
611,138.0,3,3,2,1100.0,7070.0,382.0,90.0,9.064505023752638
612,140.0,3,3,1,2200.0,3900.0,359.0,50.0,8.781094735202615
613,60.0,2,2,1,592.0,1250.0,0.0,17.0,7.528331766707247
614,40.0,1,1,0,0.0,600.0,34.0,10.0,6.4692503167957724
615,178.0,3,4,4,2700.0,10200.0,667.0,130.0,9.525224101853109
616,140.0,3,3,2,0.0,4900.0,25.0,74.0,8.517193191416238
617,72.0,2,1,0,864.0,1020.0,0.0,13.0,7.5485559791698735
618,117.0,2,1,1,720.0,2700.0,11.0,35.0,8.151044945685024
619,35.0,1,1,1,0.0,977.0,30.0,13.0,6.928537818164665
620,42.0,1,1,0,360.0,890.0,0.0,13.0,7.142036574706803
621,29.0,1,1,0,0.0,1100.0,8.0,15.0,7.024649030453636
622,130.0,2,1,0,650.0,2150.0,9.0,28.0,7.950854857719988
623,100.0,3,2,1,2350.0,5000.0,333.0,65.0,8.95531908176395
624,39.0,1,1,0,450.0,609.0,44.0,8.0,7.013915474810528
625,61.0,1,1,0,394.0,1600.0,0.0,21.0,7.60887062919126
626,750.0,4,5,5,0.0,10400.0,667.0,157.0,9.325542301664866
627,142.0,4,3,2,900.0,2700.0,277.0,36.0,8.272315147956022
628,650.0,4,4,8,0.0,7500.0,200.0,113.0,8.963672275615016
629,69.0,2,2,0,0.0,1700.0,73.0,26.0,7.495541943884256
630,100.0,2,2,4,0.0,2600.0,46.0,40.0,7.8961806086154915
631,300.0,4,2,2,1750.0,8000.0,500.0,107.0,9.245804036251752
632,190.0,3,4,3,1700.0,2740.0,900.0,35.0,8.589699882202986
633,115.0,2,2,0,950.0,4500.0,2731.0,58.0,9.016755622903517
634,119.0,3,1,1,926.0,1200.0,100.0,16.0,7.715569534520208
635,100.0,2,3,1,1200.0,1890.0,42.0,24.0,8.057377488557991
636,55.0,2,1,1,400.0,1087.0,0.0,14.0,7.31455283232408
637,44.0,1,1,1,724.0,3000.0,89.0,39.0,8.256607344626158
638,316.0,4,6,4,4767.0,8000.0,1963.0,102.0,9.604474863741963
639,83.0,2,3,2,200.0,3500.0,167.0,53.0,8.27410200229233
640,1000.0,5,7,8,0.0,14980.0,1904.0,246.0,9.748644966730458
641,150.0,3,2,1,1172.0,4800.0,0.0,61.0,8.705165419719007
642,53.0,2,1,1,450.0,4200.0,42.0,54.0,8.465268118551318
643,49.0,2,1,1,400.0,970.0,4.0,13.0,7.23561914106675
644,185.0,3,3,2,1200.0,2200.0,100.0,28.0,8.16876982367527
645,40.0,1,1,0,0.0,1200.0,20.0,19.0,7.122866658599083
646,65.0,2,1,0,654.0,1140.0,9.0,15.0,7.506042178518122
647,67.0,3,2,1,496.0,1560.0,72.0,20.0,7.67275789664251
648,46.0,1,1,1,500.0,2200.0,35.0,28.0,7.92443418488756
649,205.0,3,2,1,950.0,2200.0,156.0,28.0,8.112227958349724
650,550.0,5,5,3,0.0,9000.0,500.0,160.0,9.17585244151751
651,50.0,1,1,1,393.0,650.0,33.0,9.0,6.990256500493881
652,266.0,4,5,4,2900.0,10900.0,1167.0,139.0,9.62317823441376
653,280.0,3,2,2,3140.0,8000.0,1126.0,104.0,9.423110302862831
654,1600.0,6,6,6,0.0,7600.0,1834.0,115.0,9.164296433474776
655,70.0,1,1,0,760.0,2400.0,156.0,31.0,8.116118431609365
656,84.0,3,2,2,700.0,2340.0,250.0,30.0,8.108021221376747
657,40.0,1,1,0,496.0,1000.0,116.0,14.0,7.394493107219038
658,117.0,3,2,1,750.0,4110.0,384.0,53.0,8.575084669832014
659,68.0,2,2,2,1030.0,3430.0,236.0,44.0,8.464003362902119
660,140.0,2,2,2,692.0,2800.0,104.0,38.0,8.19836438996762
661,450.0,4,2,3,0.0,13000.0,1000.0,196.0,9.561067663645012
662,44.0,1,2,0,140.0,1350.0,100.0,20.0,7.384610383176974
663,40.0,1,1,1,686.0,3200.0,52.0,41.0,8.289037098278483
664,70.0,1,2,1,1300.0,8250.0,209.0,105.0,9.196748418456716
665,50.0,1,2,0,0.0,900.0,50.0,14.0,6.872128101338986
666,405.0,2,3,0,3500.0,4000.0,699.0,54.0,9.018453210312527
667,75.0,2,2,1,700.0,3160.0,165.0,41.0,8.310660905907225
668,80.0,3,3,1,560.0,1501.0,0.0,20.0,7.641084249174914
669,450.0,4,5,6,0.0,12000.0,1334.0,181.0,9.511999311358759
670,225.0,4,5,4,1600.0,7106.0,0.0,91.0,9.082279701908664
671,250.0,3,2,3,2500.0,15000.0,1084.0,191.0,9.840600999480937
672,60.0,2,1,1,965.0,2200.0,165.0,28.0,8.119398589612294
673,31.0,1,1,1,1500.0,3400.0,150.0,44.0,8.536014945656826
674,100.0,3,1,3,0.0,2000.0,164.0,31.0,7.694392802629421
675,20.0,1,1,0,420.0,1050.0,79.0,14.0,7.355001921105257
676,200.0,3,4,8,0.0,7000.0,25.0,106.0,8.872346978983032
677,50.0,1,1,1,780.0,1690.0,62.0,22.0,7.845807502637805
678,61.0,3,2,2,712.0,2200.0,90.0,28.0,8.016647877057803
679,200.0,3,4,2,4475.0,9800.0,820.0,125.0,9.630431332279667
680,100.0,2,2,0,0.0,11000.0,100.0,181.0,9.33087517360492
681,365.0,4,5,6,3722.0,13900.0,2588.0,177.0,9.922848906014748
682,38.0,1,1,0,414.0,3000.0,64.0,39.0,8.165647925297504
683,49.0,2,1,0,362.0,1350.0,58.0,18.0,7.489412083508719
684,207.0,3,5,4,2400.0,12000.0,934.0,153.0,9.648014489106362
685,82.0,3,2,1,825.0,1500.0,142.0,20.0,7.81923445385907
686,400.0,5,4,3,0.0,4000.0,250.0,61.0,8.369157112588834
687,170.0,4,2,2,2420.0,9000.0,834.0,116.0,9.423110302862831
688,105.0,3,2,2,370.0,2890.0,217.0,43.0,8.166500319155052
689,383.0,4,4,5,2189.0,3004.0,709.0,39.0,8.689801056022553
690,168.0,3,3,3,1605.0,2700.0,322.0,35.0,8.44741429680832
691,53.0,2,2,1,1940.0,2400.0,389.0,31.0,8.46821300919452
692,320.0,4,3,2,0.0,4500.0,125.0,80.0,8.456593569287309
693,300.0,3,4,3,3500.0,9900.0,834.0,126.0,9.57227147806062
694,100.0,3,2,3,0.0,2200.0,0.0,34.0,7.711996507047669
695,40.0,1,1,0,0.0,900.0,80.0,12.0,6.900730664045173
696,180.0,3,1,0,0.0,2500.0,334.0,38.0,7.96311205897929
697,257.0,4,5,4,2730.0,7500.0,1107.0,96.0,9.344084242025778
698,178.0,2,4,2,2300.0,7000.0,891.0,89.0,9.238052810542719
699,179.0,3,3,0,1828.0,12000.0,472.0,153.0,9.57851889529833
700,64.0,2,1,0,300.0,1750.0,42.0,26.0,7.6586995582682995
701,60.0,2,1,0,326.0,990.0,25.0,15.0,7.213031659834869
702,55.0,1,1,1,696.0,2200.0,148.0,28.0,8.030409562130485
703,50.0,1,1,0,470.0,1970.0,0.0,25.0,7.81035268372429
704,82.0,3,2,2,470.0,1994.0,0.0,26.0,7.820439515262181
705,60.0,1,1,1,650.0,1210.0,106.0,16.0,7.592366128519796
706,40.0,1,1,1,1300.0,1200.0,68.0,18.0,7.8582541821860294
707,230.0,4,4,8,0.0,5100.0,320.0,77.0,8.612139668725192
708,73.0,2,1,1,680.0,1300.0,20.0,17.0,7.609862200913554
709,79.0,2,2,1,600.0,2000.0,75.0,26.0,7.9017475185201445
710,230.0,3,4,2,2000.0,4800.0,292.0,61.0,8.875426919818963
711,214.0,3,3,3,3575.0,14000.0,1050.0,181.0,9.842197084093021
712,120.0,2,1,0,0.0,1500.0,90.0,23.0,7.3864708488298945
713,200.0,4,2,1,0.0,2500.0,334.0,38.0,7.96311205897929
714,85.0,3,2,2,940.0,3300.0,102.0,49.0,8.387539983189367
715,45.0,1,1,1,3000.0,5520.0,0.0,70.0,9.058470422638056
716,30.0,1,1,0,198.0,755.0,22.0,12.0,6.895682697747868
717,57.0,2,2,1,476.0,2300.0,0.0,30.0,7.939871576361883
718,500.0,4,7,3,0.0,15000.0,2500.0,226.0,9.783069799056989
719,322.0,4,5,5,2700.0,15000.0,1875.0,191.0,9.89197149657488
720,20.0,1,1,0,224.0,1530.0,0.0,20.0,7.4815557019095165
721,100.0,2,2,1,0.0,1346.0,0.0,24.0,7.223295679562314
722,620.0,4,6,4,8133.0,15000.0,4520.0,191.0,10.234265033343494
723,240.0,4,3,5,0.0,2500.0,120.0,45.0,7.888334500738654
724,95.0,3,2,2,900.0,7000.0,142.0,89.0,9.003562174748238
725,35.0,1,1,1,542.0,2100.0,99.0,27.0,7.926241523170962
726,325.0,5,4,7,0.0,8900.0,417.0,146.0,9.155250405658222
727,58.0,3,1,1,456.0,2800.0,21.0,36.0,8.105911197986508
728,200.0,4,4,3,1400.0,9000.0,1000.0,115.0,9.351926736038054
729,92.0,3,2,2,1407.0,1100.0,250.0,14.0,7.927324360309794
730,65.0,2,1,1,450.0,1545.0,94.0,7.0,7.64826303090192
731,57.0,2,1,0,378.0,800.0,31.0,11.0,7.107425474110705
732,50.0,2,1,1,400.0,1600.0,0.0,21.0,7.611842399580417
733,165.0,4,5,2,2500.0,9500.0,315.0,121.0,9.42875274891449
734,70.0,2,1,1,900.0,1900.0,122.0,25.0,7.988882253309227
735,230.0,4,3,1,2400.0,4000.0,513.0,51.0,8.848652886213905
736,34.0,1,1,0,820.0,2000.0,114.0,26.0,7.993282328101591
737,25.0,1,1,0,0.0,660.0,0.0,11.0,6.51025834052315
738,50.0,2,1,1,0.0,1800.0,0.0,23.0,7.508787170634276
739,120.0,3,2,2,700.0,2975.0,155.0,44.0,8.262300941787448
740,60.0,2,1,1,0.0,1400.0,96.0,25.0,7.3277805384216315
741,67.0,2,2,1,980.0,2240.0,215.0,29.0,8.150467911624004
