,median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,longitude,medianhousevalue
322,1.1765,36,847.0,212.0,567.0,159.0,37.74,-122.19,11.374823643830945
323,2.3456,42,541.0,154.0,380.0,123.0,37.74,-122.18,11.332613886815139
324,2.1538,44,1066.0,253.0,825.0,244.0,37.73,-122.19,11.286037411751035
325,2.5139,43,707.0,147.0,417.0,155.0,37.74,-122.19,11.331415578682627
326,1.2625,45,1528.0,291.0,801.0,287.0,37.73,-122.19,11.346882686945893
327,2.9063,42,909.0,215.0,646.0,198.0,37.73,-122.18,11.289794413577894
328,2.5192,43,1391.0,293.0,855.0,285.0,37.73,-122.18,11.243751064074187
329,2.1111,44,548.0,119.0,435.0,136.0,37.73,-122.18,11.286037411751035
330,2.455,42,4074.0,874.0,2736.0,780.0,37.73,-122.18,11.319352851746254
331,2.4028,41,1613.0,445.0,1481.0,414.0,37.74,-122.17,11.489667073393028
332,2.15,47,463.0,134.0,327.0,137.0,37.74,-122.17,11.484536278461452
333,2.4776,43,818.0,193.0,494.0,179.0,37.74,-122.17,11.528808656597766
334,2.1587,43,1473.0,371.0,1231.0,341.0,37.73,-122.17,11.367911253546788
335,1.8438,35,504.0,126.0,323.0,109.0,37.74,-122.18,11.413116179350727
336,3.0298,46,1026.0,226.0,749.0,225.0,37.74,-122.17,11.586185220346932
337,2.25,46,769.0,183.0,693.0,178.0,37.74,-122.17,11.340962076644454
338,2.2467,46,2103.0,391.0,1339.0,354.0,37.74,-122.18,11.395278670032656
339,4.0469,45,330.0,76.0,282.0,80.0,37.75,-122.18,11.298506245754995
340,1.325,46,941.0,218.0,621.0,195.0,37.75,-122.18,11.374823643830945
341,1.6196,38,992.0,279.0,732.0,259.0,37.75,-122.17,11.35159406537374
342,2.1731,45,990.0,261.0,901.0,260.0,37.75,-122.18,11.314486721293981
343,1.9167,36,1126.0,263.0,482.0,150.0,37.75,-122.19,11.324195417595107
344,2.069,43,1036.0,233.0,652.0,213.0,37.75,-122.18,11.345701365855424
345,1.712,36,1047.0,214.0,651.0,166.0,37.75,-122.18,11.315705475634307
346,2.5625,33,1280.0,307.0,999.0,286.0,37.76,-122.17,11.399767965010177
347,1.9821,43,1587.0,320.0,907.0,306.0,37.75,-122.17,11.495789479023493
348,2.5043,41,1257.0,271.0,828.0,230.0,37.75,-122.17,11.43281025466844
349,2.3281,44,1218.0,248.0,763.0,254.0,37.75,-122.17,11.394153190178114
350,1.4375,48,1751.0,390.0,935.0,349.0,37.75,-122.17,11.407576060361786
351,2.5122,45,2299.0,514.0,1437.0,484.0,37.76,-122.16,11.466891997618188
352,1.5625,38,2457.0,624.0,1516.0,482.0,37.75,-122.16,11.426288563310505
353,3.1587,47,998.0,211.0,597.0,185.0,37.75,-122.17,11.516927446349527
354,1.8426,40,1685.0,343.0,949.0,342.0,37.76,-122.17,11.459535236710686
355,4.6696,46,1827.0,307.0,881.0,302.0,37.76,-122.16,12.009455390434104
356,2.4598,36,2781.0,574.0,1438.0,519.0,37.76,-122.16,11.954407441448915
357,6.0749,39,1823.0,286.0,763.0,270.0,37.76,-122.15,12.190456343334482
358,4.8304,27,2229.0,365.0,1297.0,355.0,37.77,-122.14,12.539329002463175
359,5.5701,34,1513.0,231.0,545.0,211.0,37.76,-122.14,12.440357896943219
360,5.37,26,3266.0,491.0,1222.0,533.0,37.76,-122.13,12.525983496352161
361,6.86,33,1809.0,261.0,808.0,219.0,37.75,-122.12,12.429220196836383
362,7.6923,28,794.0,111.0,329.0,109.0,37.75,-122.12,12.70624472124373
363,4.0313,36,690.0,105.0,299.0,109.0,37.75,-122.14,12.18332077348399
364,6.8323,33,1334.0,200.0,579.0,202.0,37.75,-122.14,12.45254592991672
365,4.975,30,414.0,54.0,137.0,50.0,37.75,-122.13,12.647872897281076
366,5.3602,36,768.0,93.0,229.0,93.0,37.75,-122.13,12.706850963741102
367,5.0,41,4400.0,666.0,1476.0,648.0,37.74,-122.13,12.424810506025395
368,2.925,46,954.0,161.0,429.0,154.0,37.75,-122.16,11.869907361794104
369,3.8913,40,1445.0,256.0,849.0,255.0,37.75,-122.15,11.746423225963612
370,3.225,44,1938.0,399.0,946.0,331.0,37.75,-122.15,11.81894585784987
371,3.1458,41,856.0,178.0,571.0,191.0,37.74,-122.15,11.779902152762993
372,2.537,24,1790.0,454.0,1137.0,386.0,37.75,-122.16,11.588969419043872
373,2.5568,44,617.0,131.0,378.0,135.0,37.75,-122.16,11.618194976487304
374,3.5083,43,1383.0,275.0,853.0,272.0,37.74,-122.15,11.711784520403112
375,3.3125,49,1325.0,277.0,764.0,282.0,37.74,-122.15,11.678448377988165
376,1.8235,40,1227.0,294.0,928.0,261.0,37.75,-122.16,11.46374572492597
377,3.8047,35,667.0,140.0,406.0,133.0,37.75,-122.16,11.454247073019193
378,2.2917,34,1223.0,281.0,824.0,280.0,37.74,-122.17,11.434974734252892
379,2.4962,37,1379.0,287.0,835.0,259.0,37.75,-122.17,11.427378469795439
380,4.0417,43,1534.0,300.0,826.0,295.0,37.74,-122.16,11.602775309696066
381,3.4844,46,1029.0,181.0,567.0,211.0,37.74,-122.16,11.771443882099637
382,4.1458,52,771.0,147.0,355.0,144.0,37.74,-122.16,11.87340018062404
383,2.625,47,824.0,223.0,533.0,166.0,37.74,-122.16,11.494771677590096
384,2.0227,44,1097.0,239.0,609.0,215.0,37.74,-122.16,11.54346436927906
385,3.3333,49,1283.0,238.0,576.0,236.0,37.9,-122.29,12.53105411543589
386,5.338,52,1604.0,263.0,594.0,286.0,37.9,-122.29,12.509508719465414
387,3.4732,52,2248.0,422.0,870.0,377.0,37.89,-122.29,12.413903554462665
388,3.5125,38,2263.0,522.0,1027.0,509.0,37.9,-122.3,12.32029824991355
389,3.1375,52,1571.0,349.0,693.0,326.0,37.89,-122.29,12.341918233338216
390,2.8036,46,1520.0,402.0,815.0,375.0,37.89,-122.3,12.262457704853034
391,4.5824,15,5083.0,1212.0,2420.0,1146.0,37.9,-122.3,12.45332717690471
392,3.0208,36,1077.0,293.0,518.0,276.0,37.89,-122.3,12.237091546357338
393,4.0875,52,1248.0,283.0,620.0,275.0,37.89,-122.3,12.307279044781756
394,4.5268,42,1342.0,291.0,551.0,266.0,37.89,-122.33,12.242409396366712
395,1.7375,37,3061.0,930.0,2556.0,924.0,37.88,-122.34,12.765691290604371
396,3.1795,52,3171.0,698.0,1498.0,696.0,37.89,-122.29,12.293171935322027
397,3.8672,50,1211.0,261.0,523.0,227.0,37.88,-122.29,12.286273802188468
398,5.1675,52,979.0,175.0,374.0,153.0,37.89,-122.29,12.508400690203496
399,5.1696,52,2269.0,380.0,1004.0,371.0,37.89,-122.29,12.473810905719647
400,4.2614,52,1844.0,332.0,769.0,334.0,37.88,-122.28,12.473428278520133
401,5.0551,52,2178.0,421.0,940.0,423.0,37.89,-122.29,12.355358654868867
402,5.6228,42,1650.0,274.0,645.0,256.0,37.9,-122.27,12.835750066956251
403,7.8864,52,1927.0,279.0,705.0,288.0,37.9,-122.26,12.786333842776127
404,7.9556,52,2079.0,273.0,684.0,275.0,37.9,-122.27,12.833082694522178
405,6.174,52,1803.0,240.0,572.0,236.0,37.9,-122.27,12.790523196230899
406,6.9414,52,2041.0,270.0,671.0,253.0,37.9,-122.27,12.94204221847976
407,8.8342,52,3046.0,373.0,975.0,365.0,37.89,-122.27,12.972704925727596
408,7.1754,52,2318.0,328.0,779.0,312.0,37.9,-122.28,12.801885348777414
409,10.0825,52,2003.0,250.0,658.0,244.0,37.9,-122.28,12.891694078557842
410,4.9083,52,2261.0,328.0,819.0,335.0,37.9,-122.28,12.75650640739071
411,5.7912,52,1225.0,169.0,412.0,168.0,37.89,-122.28,12.698024270690864
412,4.5893,52,2315.0,408.0,835.0,369.0,37.89,-122.28,12.577984417190766
413,5.4171,52,2070.0,329.0,722.0,306.0,37.89,-122.28,12.584512505902088
414,4.125,52,2616.0,473.0,1085.0,487.0,37.89,-122.28,12.509508719465414
415,7.266,52,2640.0,366.0,973.0,355.0,37.89,-122.27,12.824229541736516
416,5.3989,52,1978.0,293.0,723.0,272.0,37.89,-122.27,12.723678233308531
417,7.8336,37,2220.0,335.0,903.0,362.0,37.9,-122.26,12.824768333401513
418,6.1593,41,1125.0,195.0,356.0,181.0,37.89,-122.25,12.748399843328054
419,6.381,52,3078.0,494.0,1005.0,462.0,37.89,-122.26,12.74315356270364
420,6.6828,52,3706.0,531.0,1205.0,504.0,37.89,-122.26,12.823690459618561
421,7.5385,37,3000.0,457.0,987.0,450.0,37.89,-122.25,12.765691290604371
422,6.7138,42,2863.0,460.0,1031.0,448.0,37.89,-122.25,12.817470037182167
423,6.2425,52,2551.0,417.0,894.0,404.0,37.88,-122.26,12.878509336811934
424,5.7979,52,2255.0,410.0,823.0,377.0,37.88,-122.26,12.936758837513851
425,4.2813,52,3360.0,648.0,1232.0,621.0,37.88,-122.27,12.55989703048335
426,3.5417,52,1693.0,391.0,669.0,367.0,37.88,-122.27,12.568981617474362
427,3.0132,44,2252.0,592.0,989.0,550.0,37.88,-122.27,12.51686437103563
428,4.1429,52,2495.0,491.0,1058.0,464.0,37.88,-122.28,12.466901115884776
429,4.1912,52,1193.0,200.0,506.0,207.0,37.88,-122.28,12.447060044238079
430,3.9167,52,1172.0,215.0,489.0,218.0,37.88,-122.28,12.369894975232734
431,3.8897,52,2159.0,424.0,824.0,388.0,37.88,-122.29,12.294088101596984
432,3.1065,48,2365.0,490.0,1034.0,475.0,37.88,-122.29,12.342354626814949
433,2.9926,46,1895.0,442.0,920.0,425.0,37.88,-122.29,12.16577655436517
434,3.556,52,1650.0,395.0,841.0,380.0,37.88,-122.29,12.096821236822512
435,1.475,45,453.0,146.0,749.0,137.0,37.88,-122.3,12.141539457711714
436,1.6971,52,409.0,97.0,208.0,98.0,37.88,-122.3,11.840796531639839
437,2.1705,10,503.0,118.0,228.0,100.0,37.87,-122.3,11.918397239722838
438,2.75,50,499.0,127.0,287.0,128.0,37.86,-122.3,11.853681370708943
439,2.5682,52,477.0,119.0,218.0,106.0,37.85,-122.29,11.695255355062795
440,2.9,46,1647.0,376.0,854.0,355.0,37.88,-122.3,11.883115664987255
441,2.2208,52,3123.0,749.0,1695.0,684.0,37.87,-122.3,11.883115664987255
442,3.2344,52,957.0,188.0,403.0,172.0,37.88,-122.28,12.411056299528171
443,3.5156,52,589.0,132.0,288.0,131.0,37.87,-122.28,12.206077645517674
444,1.9805,49,2026.0,548.0,963.0,521.0,37.87,-122.28,12.065090709265014
445,2.6684,50,1829.0,536.0,1129.0,516.0,37.87,-122.29,12.131354487250757
446,3.875,52,895.0,198.0,386.0,204.0,37.87,-122.29,12.115058723579269
447,3.006,52,1909.0,416.0,811.0,406.0,37.88,-122.28,12.336666603113574
448,2.543,46,3022.0,696.0,1293.0,675.0,37.87,-122.28,12.30456412327217
449,2.8676,46,1777.0,446.0,805.0,431.0,37.87,-122.28,12.264346270624157
450,2.1907,52,2803.0,930.0,1372.0,876.0,37.88,-122.27,12.511352710974496
451,1.7778,30,1465.0,439.0,862.0,425.0,37.87,-122.27,12.501726607862306
452,2.52,37,2619.0,682.0,1152.0,616.0,37.88,-122.27,12.534660309007924
453,4.2788,52,1149.0,255.0,483.0,249.0,37.88,-122.26,12.71439814659232
454,2.944,52,2363.0,604.0,1558.0,573.0,37.88,-122.26,12.733463308313716
455,1.725,52,2604.0,837.0,1798.0,769.0,37.88,-122.26,12.568981617474362
456,5.2289,41,685.0,141.0,266.0,123.0,37.87,-122.25,12.85996171223744
457,2.5562,42,1756.0,465.0,2184.0,422.0,37.87,-122.25,12.825037620411926
458,0.949,52,1204.0,460.0,2016.0,477.0,37.87,-122.25,12.765691290604371
459,1.1696,52,609.0,236.0,1349.0,250.0,37.87,-122.25,13.122367377396328
460,1.4012,52,1087.0,371.0,3337.0,350.0,37.87,-122.26,12.07254696717504
461,1.1859,52,2773.0,998.0,1721.0,949.0,37.87,-122.26,12.39545670404338
462,1.7464,35,3218.0,1108.0,1675.0,1000.0,37.87,-122.27,12.286273802188468
463,2.8846,49,1350.0,368.0,707.0,350.0,37.87,-122.27,12.261038936200617
464,2.7372,52,3084.0,698.0,1424.0,694.0,37.87,-122.27,12.255819494787602
465,3.8594,52,938.0,195.0,393.0,189.0,37.86,-122.28,12.187913766539234
466,3.5625,52,1813.0,353.0,828.0,339.0,37.87,-122.28,12.16369214550422
467,2.2788,52,1233.0,300.0,571.0,292.0,37.87,-122.28,12.11341444611523
468,2.537,44,2539.0,755.0,1382.0,713.0,37.87,-122.29,12.07254696717504
469,2.525,46,1267.0,324.0,792.0,321.0,37.87,-122.29,12.019146503887916
470,1.9946,52,1665.0,404.0,815.0,372.0,37.86,-122.29,11.963370312187111
471,2.8214,52,1659.0,367.0,788.0,346.0,37.86,-122.28,12.009455390434104
472,2.6165,52,2225.0,460.0,1145.0,430.0,37.87,-122.29,11.918397239722838
473,1.9483,50,2485.0,607.0,1354.0,563.0,37.86,-122.29,11.921725007667265
474,1.9327,52,2031.0,450.0,958.0,445.0,37.86,-122.28,12.042971193457888
475,1.9798,49,2932.0,668.0,1361.0,608.0,37.86,-122.28,11.900912042974875
476,2.4167,52,2246.0,472.0,1005.0,449.0,37.85,-122.28,11.936237039973754
477,2.5417,49,2052.0,435.0,924.0,414.0,37.86,-122.27,12.115606215804869
478,3.3906,52,1999.0,417.0,780.0,358.0,37.86,-122.28,12.096821236822512
479,2.5652,52,3007.0,691.0,1582.0,636.0,37.86,-122.28,11.968456114085114
480,2.2845,41,2214.0,550.0,1213.0,568.0,37.86,-122.28,11.938853113303086
481,2.6071,52,1088.0,305.0,486.0,267.0,37.86,-122.27,12.429220196836383
482,3.15,52,834.0,186.0,494.0,175.0,37.86,-122.27,12.237091546357338
483,2.6914,52,1769.0,372.0,849.0,365.0,37.86,-122.27,12.295917919903431
484,1.8447,52,2307.0,583.0,1127.0,548.0,37.86,-122.27,12.197036946273975
485,1.6307,35,5161.0,1744.0,3276.0,1742.0,37.86,-122.26,12.443517444755098
486,2.9044,52,3497.0,832.0,1493.0,794.0,37.86,-122.26,12.458390459140501
487,2.9405,52,3774.0,744.0,1461.0,679.0,37.86,-122.26,12.575914030220655
488,3.3893,52,2888.0,604.0,1253.0,538.0,37.86,-122.26,12.39545670404338
489,3.0417,48,2153.0,517.0,1656.0,459.0,37.86,-122.25,13.101346052661828
490,7.0897,52,1389.0,191.0,514.0,202.0,37.86,-122.25,13.008524802125525
491,5.0463,52,1709.0,318.0,719.0,295.0,37.86,-122.25,13.030907958453746
492,1.7652,52,1587.0,444.0,878.0,449.0,37.86,-122.25,12.727247530467041
493,7.8521,52,1668.0,225.0,517.0,214.0,37.86,-122.24,13.122367377396328
494,9.3959,52,3726.0,474.0,1366.0,496.0,37.85,-122.24,13.122367377396328
495,5.3794,52,4048.0,663.0,1316.0,590.0,37.86,-122.25,12.839737832475373
496,3.2619,52,3618.0,768.0,1508.0,755.0,37.85,-122.26,12.643039650666653
497,2.7054,52,4076.0,920.0,1800.0,815.0,37.85,-122.27,12.11341444611523
498,2.2431,47,2077.0,400.0,719.0,326.0,37.85,-122.27,12.059317054505962
499,1.9028,50,1279.0,300.0,675.0,255.0,37.85,-122.27,11.92371636583374
500,1.5817,52,1974.0,426.0,875.0,363.0,37.85,-122.27,11.942113610091182
501,2.2841,52,335.0,83.0,152.0,77.0,37.85,-122.27,11.574029971623514
502,1.3785,47,1375.0,307.0,843.0,319.0,37.85,-122.27,11.86569981146014
503,2.9018,52,610.0,145.0,281.0,132.0,37.85,-122.28,11.690242855114947
504,1.73,44,1025.0,198.0,506.0,204.0,37.85,-122.28,11.904298410001253
505,2.2625,48,2063.0,484.0,1054.0,466.0,37.85,-122.28,11.797359769127505
506,2.2106,35,1872.0,419.0,1017.0,414.0,37.84,-122.29,11.794345471549745
507,2.6997,52,3108.0,813.0,1623.0,765.0,37.83,-122.28,11.751162533892076
508,4.0018,14,7355.0,2408.0,3100.0,2051.0,37.84,-122.3,11.876185678347824
509,7.8772,52,2990.0,379.0,947.0,361.0,37.83,-122.23,13.122367377396328
510,11.8603,39,2492.0,310.0,808.0,315.0,37.82,-122.22,13.122367377396328
511,13.499,42,2991.0,335.0,1018.0,335.0,37.82,-122.22,13.122367377396328
512,12.2138,52,3242.0,366.0,1001.0,352.0,37.82,-122.23,13.122367377396328
513,8.1872,52,3051.0,381.0,1005.0,369.0,37.82,-122.23,13.052157627820877
514,12.3804,52,3494.0,396.0,1192.0,383.0,37.82,-122.23,13.122367377396328
515,5.8948,52,1757.0,246.0,585.0,227.0,37.83,-122.24,13.0341898708582
516,8.1194,52,2449.0,312.0,916.0,316.0,37.83,-122.24,13.063888568084156
517,8.7477,52,1611.0,203.0,556.0,179.0,37.82,-122.23,13.122367377396328
518,6.155,52,3665.0,517.0,1470.0,520.0,37.82,-122.24,12.895716195538418
519,5.883,52,2474.0,403.0,1104.0,398.0,37.82,-122.25,12.7387605387783
520,5.2128,52,3037.0,516.0,1242.0,518.0,37.76,-122.23,12.57729476436913
521,4.7188,52,2269.0,323.0,805.0,321.0,37.76,-122.23,12.72278391485369
522,5.2915,52,1316.0,177.0,378.0,162.0,37.76,-122.23,12.715900771961074
523,2.6411,52,1153.0,235.0,481.0,223.0,37.77,-122.24,12.392556361841777
524,3.3214,52,772.0,179.0,409.0,160.0,37.77,-122.23,12.152677143050752
525,3.6417,52,1711.0,386.0,885.0,373.0,37.77,-122.24,12.237091546357338
526,3.0161,52,2650.0,566.0,1468.0,567.0,37.77,-122.25,12.281648468435115
527,3.1771,52,1038.0,220.0,482.0,215.0,37.77,-122.25,12.255819494787602
528,3.4531,52,1527.0,320.0,825.0,264.0,37.77,-122.25,12.249136924251182
529,4.3098,52,859.0,157.0,429.0,158.0,37.77,-122.25,12.19552218463499
530,3.3438,52,970.0,217.0,528.0,208.0,37.78,-122.26,12.21255657932543
531,2.9213,52,1045.0,239.0,496.0,216.0,37.78,-122.26,12.158986279072735
532,2.6806,52,1408.0,280.0,718.0,265.0,37.78,-122.27,12.244817283839346
533,3.7708,52,1222.0,264.0,630.0,265.0,37.78,-122.27,12.279792328023508
534,3.9444,45,1169.0,263.0,723.0,286.0,37.78,-122.27,12.268582547911404
535,5.2601,13,2020.0,535.0,959.0,486.0,37.78,-122.27,12.586906889141513
536,2.5444,30,4145.0,869.0,3668.0,855.0,37.79,-122.28,12.524530013005734
537,2.6447,42,2038.0,368.0,2037.0,355.0,37.77,-122.3,12.206077645517674
538,2.5762,29,5154.0,1394.0,3741.0,1273.0,37.78,-122.28,12.063362110324636
539,1.9427,42,1241.0,309.0,821.0,300.0,37.78,-122.29,11.534696741439683
540,2.9688,52,1468.0,363.0,870.0,347.0,37.77,-122.28,12.30501712236033
541,3.75,27,3997.0,1073.0,1901.0,966.0,37.77,-122.28,12.399997456775143
542,5.1702,18,2873.0,763.0,1243.0,663.0,37.76,-122.29,12.48899716877066
543,2.5139,50,1487.0,306.0,730.0,327.0,37.78,-122.28,12.296831574998258
544,2.9732,52,1670.0,350.0,793.0,299.0,37.77,-122.26,12.550020441826058
545,5.5337,52,2252.0,388.0,1033.0,434.0,37.77,-122.27,12.826651821423713
546,4.1667,52,1731.0,377.0,872.0,363.0,37.77,-122.27,12.327409359385856
547,2.7115,52,1710.0,481.0,849.0,457.0,37.77,-122.27,12.30501712236033
548,3.3269,52,2388.0,559.0,1121.0,518.0,37.77,-122.27,12.365215131251702
549,3.2685,52,2156.0,458.0,872.0,445.0,37.77,-122.25,12.44588057164006
550,4.7778,52,1565.0,315.0,637.0,297.0,37.77,-122.26,12.770820953805716
551,4.226,52,1704.0,371.0,663.0,340.0,37.77,-122.26,12.524530013005734
552,3.3571,52,1210.0,168.0,411.0,172.0,37.77,-122.26,12.91263197969655
553,2.9899,52,2097.0,444.0,915.0,413.0,37.77,-122.26,12.337543792304956
554,2.875,52,1848.0,479.0,921.0,477.0,37.77,-122.26,12.36308066783498
555,2.3882,43,955.0,284.0,585.0,266.0,37.77,-122.24,11.998439434579149
556,2.975,43,4329.0,1110.0,2086.0,1053.0,37.77,-122.25,12.402465567990559
557,5.1039,52,3011.0,542.0,1303.0,535.0,37.76,-122.23,12.520156844130765
558,4.1458,52,1049.0,185.0,374.0,176.0,37.76,-122.23,12.423202148655593
559,3.4762,52,2504.0,516.0,979.0,472.0,37.76,-122.24,12.404927602627597
560,2.6833,52,1846.0,471.0,827.0,446.0,37.76,-122.24,12.392141339694389
561,5.75,52,1705.0,246.0,658.0,253.0,37.76,-122.23,12.632323557588636
562,3.9632,50,1542.0,289.0,654.0,268.0,37.75,-122.23,12.388398368982115
563,4.9489,45,891.0,155.0,384.0,146.0,37.75,-122.24,12.41755243891307
564,4.8711,27,4051.0,753.0,1499.0,797.0,37.75,-122.24,12.565846283553652
565,3.0718,52,2646.0,581.0,1128.0,522.0,37.76,-122.24,12.493883459694384
566,3.6719,49,2428.0,525.0,1110.0,492.0,37.76,-122.24,12.34496899599742
567,4.6094,52,2567.0,436.0,1119.0,415.0,37.76,-122.24,12.342790829935483
568,4.5213,21,7031.0,1249.0,2930.0,1235.0,37.73,-122.24,12.33885813503812
569,4.4562,25,1914.0,365.0,897.0,390.0,37.74,-122.25,12.23660670021376
570,7.611,5,18634.0,2885.0,7427.0,2718.0,37.72,-122.24,12.767689287564181
571,3.2689,31,5785.0,1379.0,2973.0,1312.0,37.73,-122.27,12.35017731849889
572,3.567,52,2876.0,648.0,1340.0,632.0,37.76,-122.25,12.440753386782307
573,3.6875,28,6909.0,1554.0,2974.0,1484.0,37.74,-122.27,12.776772491986527
574,4.7695,23,5679.0,1270.0,2690.0,1151.0,37.77,-122.27,12.583484584029573
575,3.1972,20,1156.0,365.0,583.0,326.0,37.75,-122.28,11.51293546492023
576,7.2634,12,14316.0,2045.0,5781.0,2007.0,37.77,-122.06,12.741398668292735
577,7.0568,5,3596.0,467.0,1738.0,512.0,37.73,-122.06,12.929993908996359
578,4.635,36,3541.0,570.0,1478.0,529.0,37.71,-122.06,12.423604480576804
579,5.3015,40,1808.0,302.0,746.0,270.0,37.71,-122.07,12.448630513463613
580,4.9801,36,2879.0,480.0,1235.0,455.0,37.71,-122.07,12.394628892852941
581,5.4834,26,3204.0,477.0,1411.0,484.0,37.72,-122.07,12.595411759236592
582,6.187,31,3866.0,531.0,1368.0,521.0,37.72,-122.08,12.73787961339737
583,5.6194,32,2476.0,368.0,1048.0,367.0,37.72,-122.08,12.52343851241165
584,5.4639,35,2211.0,350.0,1004.0,365.0,37.71,-122.08,12.382547979752006
585,5.1498,35,2663.0,387.0,1086.0,367.0,37.71,-122.09,12.49275797139508
586,5.8382,30,2599.0,366.0,922.0,350.0,37.72,-122.1,12.707456838931174
587,4.65,36,4569.0,824.0,1950.0,819.0,37.71,-122.11,12.239512257194662
588,4.3819,25,2973.0,622.0,1413.0,595.0,37.7,-122.1,12.251050791276203
589,3.7222,30,3115.0,625.0,1444.0,568.0,37.69,-122.1,12.184854116317803
590,5.2855,31,1843.0,282.0,749.0,269.0,37.71,-122.09,12.44312304677877
591,4.3375,31,2053.0,336.0,867.0,329.0,37.7,-122.09,12.395870352803575
592,5.2131,27,6740.0,1073.0,2723.0,1035.0,37.71,-122.1,12.439170488085749
593,6.005,30,1751.0,269.0,731.0,263.0,37.7,-122.09,12.48332931179837
594,5.0519,38,1663.0,295.0,781.0,301.0,37.71,-122.08,12.33270970174018
595,4.8237,38,3716.0,657.0,1784.0,652.0,37.71,-122.08,12.305469916333227
596,5.2497,32,2718.0,447.0,1156.0,410.0,37.7,-122.08,12.465744828056149
597,4.125,39,1420.0,272.0,645.0,277.0,37.7,-122.07,12.356649805075568
598,4.6005,37,1893.0,310.0,821.0,315.0,37.7,-122.06,12.352771342460947
599,3.5187,33,3906.0,790.0,1912.0,770.0,37.7,-122.06,12.252006352956359
600,3.0,32,3400.0,736.0,1487.0,694.0,37.7,-122.07,12.315827989765994
601,3.4934,25,3402.0,758.0,1645.0,710.0,37.7,-122.08,12.254391269970792
602,2.9861,33,4413.0,1107.0,2239.0,1051.0,37.7,-122.09,12.246259238225438
603,2.5362,29,2304.0,618.0,1021.0,552.0,37.69,-122.07,12.224899306530068
604,3.3021,36,2350.0,499.0,1105.0,467.0,37.69,-122.08,12.184343263233146
605,3.0964,31,5914.0,1309.0,2999.0,1295.0,37.69,-122.07,12.157412722878947
606,2.8512,43,1575.0,324.0,740.0,284.0,37.69,-122.08,12.10625783509458
607,3.3478,42,1414.0,274.0,629.0,244.0,37.69,-122.08,12.127575825689417
608,2.3958,37,848.0,202.0,314.0,205.0,37.68,-122.08,12.158986279072735
609,3.5295,15,3051.0,685.0,1479.0,668.0,37.68,-122.08,12.397523238911763
610,4.8036,20,4296.0,817.0,1732.0,800.0,37.69,-122.09,12.145797025305598
611,3.851,52,2898.0,557.0,1338.0,550.0,37.74,-122.15,12.119975396053194
612,4.0662,52,1071.0,201.0,440.0,192.0,37.74,-122.14,12.226860081860359
613,4.6042,51,2619.0,403.0,922.0,393.0,37.73,-122.14,12.436791432162119
614,2.2,49,1494.0,316.0,611.0,288.0,37.74,-122.15,12.141539457711714
615,4.1164,52,2260.0,416.0,994.0,412.0,37.73,-122.16,12.197036946273975
616,3.95,52,1394.0,223.0,545.0,230.0,37.74,-122.15,12.296831574998258
617,4.9135,52,1028.0,129.0,317.0,143.0,37.73,-122.15,12.524530013005734
618,2.8355,45,3758.0,819.0,1573.0,736.0,37.73,-122.15,12.41064888623027
619,3.25,46,2163.0,470.0,925.0,435.0,37.73,-122.17,12.086731521684555
620,2.8301,49,1699.0,408.0,768.0,385.0,37.73,-122.16,12.052927293524847
621,3.7159,52,1555.0,289.0,620.0,292.0,37.73,-122.17,12.118884889350285
622,2.5625,52,1114.0,206.0,425.0,207.0,37.73,-122.16,12.07254696717504
623,3.8047,45,1498.0,313.0,1003.0,305.0,37.72,-122.18,11.96209480994468
624,3.375,45,726.0,147.0,519.0,135.0,37.71,-122.18,11.967187086434018
625,3.244,38,890.0,200.0,481.0,198.0,37.71,-122.17,12.099605962739451
626,4.0268,36,2639.0,533.0,1209.0,519.0,37.7,-122.18,12.233206179086634
627,3.3906,35,2562.0,554.0,1398.0,525.0,37.7,-122.18,12.094587859196112
628,5.5461,36,361.0,69.0,158.0,58.0,37.71,-122.19,12.47801017053037
