,carat,depth,table,x,y,z,price
408,0.34,61.5,56.0,4.47,4.5,2.76,6.320768294250582
409,0.34,60.4,57.0,4.54,4.57,2.75,6.320768294250582
410,0.34,61.8,55.0,4.48,4.52,2.78,6.320768294250582
411,0.34,62.0,56.0,4.5,4.53,2.8,6.320768294250582
412,0.3,62.3,56.0,4.29,4.31,2.68,6.320768294250582
413,0.29,61.6,56.0,4.26,4.31,2.64,6.320768294250582
414,0.35,60.6,56.0,4.56,4.58,2.77,6.320768294250582
415,0.43,58.4,62.0,4.94,5.0,2.9,6.320768294250582
416,0.32,61.4,58.0,4.37,4.42,2.7,6.322565239927284
417,0.36,61.9,56.0,4.54,4.57,2.82,6.322565239927284
418,0.3,62.0,56.0,4.28,4.3,2.66,6.322565239927284
419,0.26,61.5,57.0,4.09,4.12,2.52,6.322565239927284
420,0.7,62.3,58.0,5.64,5.72,3.54,7.9420068084898565
421,0.7,60.9,61.0,5.66,5.71,3.46,7.9420068084898565
422,0.71,62.4,57.0,5.69,5.72,3.56,7.9420068084898565
423,0.99,55.0,61.0,6.72,6.67,3.68,7.9420068084898565
424,0.73,58.6,60.0,5.92,5.89,3.46,7.9420068084898565
425,0.51,62.0,57.0,5.15,5.11,3.18,7.9420068084898565
426,0.91,59.8,58.0,6.3,6.29,3.77,7.942362237674335
427,0.84,63.4,55.0,6.0,5.95,3.79,7.942362237674335
428,0.91,64.3,58.0,6.09,6.05,3.9,7.942362237674335
429,0.76,62.2,59.0,5.86,5.81,3.63,7.942717540573791
430,0.76,61.7,57.0,5.88,5.85,3.62,7.942717540573791
431,0.75,61.1,59.0,5.86,5.83,3.57,7.942717540573791
432,0.55,61.5,56.0,5.23,5.27,3.23,7.943072717277933
433,0.76,58.5,62.0,5.93,6.01,3.49,7.943072717277933
434,0.74,61.7,58.0,5.79,5.81,3.58,7.943072717277933
435,0.7,60.4,56.0,5.75,5.81,3.49,7.943072717277933
436,0.7,61.4,56.0,5.7,5.76,3.52,7.943072717277933
437,0.7,61.5,55.0,5.73,5.79,3.54,7.943072717277933
438,0.7,61.4,56.0,5.72,5.77,3.53,7.943072717277933
439,0.9,65.0,56.0,6.08,6.04,3.94,7.943072717277933
440,0.95,56.0,60.0,6.62,6.53,3.68,7.943072717277933
441,0.89,60.2,59.0,6.26,6.23,3.76,7.943072717277933
442,0.72,58.3,58.0,5.99,5.92,3.47,7.943072717277933
443,0.96,53.1,63.0,6.73,6.65,3.55,7.943072717277933
444,1.02,60.3,58.0,6.55,6.5,3.94,7.943072717277933
445,0.78,61.4,56.0,5.91,5.95,3.64,7.943427767876373
446,0.61,60.1,57.0,5.52,5.54,3.32,7.943427767876373
447,0.71,63.4,55.0,5.61,5.69,3.58,7.943427767876373
448,0.78,61.5,59.0,5.96,5.88,3.64,7.943427767876373
449,0.87,62.7,56.0,6.16,6.13,3.85,7.943427767876373
450,0.83,62.5,55.0,6.04,6.0,3.76,7.943427767876373
451,0.71,61.3,56.0,5.78,5.73,3.53,7.943782692458625
452,0.71,60.2,56.0,5.84,5.89,3.53,7.943782692458625
453,0.71,62.7,57.0,5.66,5.64,3.54,7.943782692458625
454,0.71,62.3,58.0,5.69,5.65,3.53,7.943782692458625
455,0.63,61.5,56.0,5.48,5.52,3.38,7.943782692458625
456,0.71,59.2,59.0,5.86,5.83,3.46,7.943782692458625
457,0.71,61.8,59.0,5.75,5.7,3.54,7.943782692458625
458,0.71,61.3,55.0,5.77,5.72,3.52,7.943782692458625
459,0.71,61.4,58.0,5.77,5.73,3.53,7.943782692458625
460,0.9,62.8,55.0,6.2,6.16,3.88,7.943782692458625
461,0.71,62.8,64.0,5.6,5.54,3.5,7.943782692458625
462,0.7,62.4,61.0,5.66,5.63,3.52,7.9441374911141125
463,0.7,59.3,60.0,5.78,5.73,3.41,7.9441374911141125
464,0.7,63.0,60.0,5.64,5.6,3.54,7.9441374911141125
465,1.0,61.3,60.0,6.43,6.39,3.93,7.9441374911141125
466,0.86,59.3,62.0,6.36,6.22,3.73,7.9441374911141125
467,0.8,61.0,57.0,6.07,6.0,3.68,7.9441374911141125
468,0.7,62.9,57.0,5.66,5.61,3.54,7.9441374911141125
469,0.7,59.6,57.0,5.91,5.83,3.5,7.9441374911141125
470,0.7,61.8,60.0,5.69,5.64,3.5,7.9441374911141125
471,0.7,62.7,57.0,5.68,5.64,3.55,7.9441374911141125
472,1.0,65.3,62.0,6.34,6.12,4.08,7.9441374911141125
473,0.72,63.8,58.0,5.64,5.68,3.61,7.944492163932159
474,0.72,62.3,56.0,5.73,5.77,3.58,7.944492163932159
475,0.7,59.7,63.0,5.76,5.79,3.45,7.944492163932159
476,0.86,64.3,60.0,5.97,5.95,3.83,7.944492163932159
477,0.71,62.9,58.0,5.66,5.69,3.57,7.944846711001996
478,0.75,62.0,57.0,5.8,5.78,3.59,7.945201132412759
479,0.73,61.6,59.0,5.77,5.73,3.54,7.945201132412759
480,0.53,61.9,55.0,5.2,5.21,3.22,7.945201132412759
481,0.73,61.3,58.0,5.83,5.76,3.55,7.945201132412759
482,0.73,63.6,57.0,5.72,5.7,3.63,7.945201132412759
483,0.73,59.6,61.0,5.92,5.85,3.51,7.945201132412759
484,0.73,62.2,59.0,5.77,5.68,3.56,7.945201132412759
485,0.73,61.7,55.0,5.84,5.82,3.6,7.945201132412759
486,0.73,63.2,58.0,5.76,5.7,3.62,7.945201132412759
487,0.7,60.8,60.0,5.74,5.71,3.48,7.945555428253489
488,0.72,60.3,59.0,5.84,5.8,3.51,7.945555428253489
489,0.72,60.9,60.0,5.8,5.76,3.52,7.945555428253489
490,0.72,62.4,59.0,5.77,5.7,3.58,7.945555428253489
491,0.7,60.2,60.0,5.73,5.7,3.44,7.945555428253489
492,0.6,62.0,55.0,5.37,5.4,3.34,7.945555428253489
493,0.74,60.8,57.0,5.85,5.89,3.57,7.945555428253489
494,0.73,62.1,55.0,5.75,5.78,3.58,7.945555428253489
495,0.71,62.7,60.0,5.71,5.67,3.57,7.945555428253489
496,0.71,61.3,58.0,5.75,5.73,3.52,7.945555428253489
497,0.7,60.2,60.0,5.82,5.75,3.48,7.945555428253489
498,0.7,60.7,56.0,5.75,5.72,3.48,7.945555428253489
499,0.9,64.0,61.0,6.04,6.03,3.86,7.945555428253489
500,0.71,60.2,56.0,5.86,5.83,3.52,7.945555428253489
501,0.7,61.5,59.0,5.73,5.68,3.51,7.945555428253489
502,0.7,62.6,56.0,5.71,5.66,3.56,7.945555428253489
503,0.7,59.7,58.0,5.82,5.77,3.46,7.945555428253489
504,0.7,61.4,64.0,5.71,5.66,3.49,7.945555428253489
505,0.7,62.5,57.0,5.62,5.59,3.51,7.945555428253489
506,0.7,61.8,56.0,5.73,5.63,3.51,7.945555428253489
507,0.7,60.7,62.0,5.72,5.68,3.46,7.945555428253489
508,0.7,60.6,58.0,5.8,5.72,3.49,7.945555428253489
509,0.7,61.4,54.0,5.75,5.71,3.52,7.945555428253489
510,0.79,62.8,59.0,5.86,5.9,3.69,7.945909598613133
511,0.9,63.8,57.0,6.06,6.13,3.89,7.945909598613133
512,0.71,62.3,58.0,5.71,5.66,3.54,7.945909598613133
513,0.61,61.3,54.0,5.51,5.59,3.4,7.945909598613133
514,0.9,65.8,54.0,6.05,5.98,3.96,7.945909598613133
515,0.71,60.5,56.0,5.77,5.73,3.47,7.945909598613133
516,0.71,61.2,59.0,5.74,5.69,3.5,7.946263643580541
517,0.77,62.1,57.0,5.84,5.86,3.63,7.946263643580541
518,0.74,63.1,58.0,5.73,5.75,3.62,7.946263643580541
519,0.82,62.4,54.0,6.02,5.97,3.74,7.946263643580541
520,0.82,60.8,60.0,6.05,6.03,3.67,7.946263643580541
521,0.71,62.2,59.0,5.73,5.66,3.54,7.946617563244473
522,0.83,60.0,59.0,6.08,6.05,3.64,7.946617563244473
523,0.73,62.0,57.0,5.75,5.8,3.58,7.946617563244473
524,0.83,62.5,59.0,6.02,5.95,3.74,7.946617563244473
525,1.17,60.2,61.0,6.9,6.83,4.13,7.946617563244473
526,0.91,61.3,67.0,6.24,6.19,3.81,7.946617563244473
527,0.73,62.6,60.0,5.75,5.68,3.58,7.946971357693591
528,0.7,57.2,59.0,5.94,5.88,3.38,7.946971357693591
529,0.9,62.2,59.0,6.11,6.07,3.79,7.946971357693591
530,0.7,62.2,58.0,5.66,5.6,3.5,7.946971357693591
531,0.7,63.3,56.0,5.6,5.58,3.54,7.946971357693591
532,0.7,59.4,61.0,5.78,5.74,3.42,7.946971357693591
533,0.9,63.5,56.0,6.17,6.07,3.88,7.946971357693591
534,0.78,60.8,60.0,5.97,5.94,3.62,7.946971357693591
535,0.96,60.7,55.0,6.41,6.37,3.88,7.946971357693591
536,0.7,62.3,59.0,5.67,5.7,3.54,7.947325027016463
537,0.72,64.0,54.0,5.68,5.7,3.64,7.947325027016463
538,0.79,62.6,58.0,5.96,5.9,3.71,7.947325027016463
539,0.7,61.6,57.0,5.69,5.74,3.52,7.947325027016463
540,0.7,62.3,55.0,5.66,5.7,3.54,7.947325027016463
541,0.7,60.6,57.0,5.74,5.77,3.49,7.947678571301568
542,1.01,61.6,61.0,6.39,6.31,3.91,7.947678571301568
543,0.72,62.2,58.0,5.75,5.7,3.56,7.948031990637284
544,0.8,63.7,54.0,5.91,5.87,3.75,7.948031990637284
545,0.59,62.0,56.0,5.36,5.38,3.33,7.948031990637284
546,0.72,61.7,57.0,5.77,5.74,3.55,7.948031990637284
547,0.75,61.9,57.0,5.88,5.82,3.62,7.948031990637284
548,0.8,60.2,57.0,6.05,6.01,3.63,7.948031990637284
549,0.71,62.7,59.0,5.65,5.7,3.56,7.9483852851118995
550,0.77,61.7,56.0,5.84,5.89,3.62,7.9483852851118995
551,0.97,60.7,56.0,6.41,6.43,3.9,7.9483852851118995
552,0.53,60.9,57.0,5.23,5.29,3.19,7.9483852851118995
553,0.53,61.8,57.0,5.16,5.19,3.2,7.9483852851118995
554,0.8,62.1,54.4,5.94,5.99,3.7,7.9483852851118995
555,0.9,60.6,62.0,6.21,6.13,3.74,7.9483852851118995
556,0.76,60.8,60.0,5.89,5.98,3.61,7.94873845481361
557,0.72,62.3,57.0,5.7,5.76,3.57,7.94873845481361
558,0.75,61.4,57.0,5.82,5.87,3.59,7.94873845481361
559,0.72,62.1,58.0,5.73,5.76,3.57,7.94873845481361
560,0.79,61.8,56.0,5.93,5.91,3.66,7.94873845481361
561,0.72,62.5,58.0,5.71,5.75,3.58,7.949091499830517
562,0.91,62.8,61.0,6.15,6.18,3.87,7.949091499830517
563,0.71,62.1,57.0,5.75,5.65,3.54,7.949091499830517
564,0.81,63.0,60.0,5.87,5.81,3.68,7.949091499830517
565,0.82,62.5,57.0,5.91,5.97,3.71,7.949091499830517
566,0.71,62.2,58.0,5.72,5.66,3.54,7.949091499830517
567,0.9,64.3,63.0,6.05,6.01,3.88,7.949091499830517
568,0.8,62.0,58.0,5.86,5.95,3.66,7.949444420250626
569,0.56,61.0,59.0,5.28,5.34,3.24,7.949444420250626
570,0.7,59.6,61.0,5.77,5.8,3.45,7.949444420250626
571,0.7,61.0,57.0,5.74,5.76,3.51,7.949444420250626
572,0.61,61.7,55.0,5.45,5.48,3.37,7.949444420250626
573,0.85,62.5,57.0,6.02,6.07,3.78,7.949444420250626
574,0.7,60.7,57.0,5.73,5.75,3.49,7.949444420250626
575,0.8,62.2,56.0,5.94,5.87,3.67,7.949797216161852
576,0.8,62.8,57.0,5.91,5.87,3.7,7.949797216161852
577,0.51,59.9,58.0,5.16,5.19,3.1,7.949797216161852
578,0.53,61.4,57.0,5.2,5.23,3.2,7.949797216161852
579,0.78,61.8,55.0,5.92,5.95,3.67,7.949797216161852
580,0.9,63.4,54.0,6.17,6.14,3.9,7.949797216161852
581,0.9,65.3,59.0,6.07,6.0,3.94,7.949797216161852
582,0.77,60.7,55.0,6.01,5.95,3.63,7.949797216161852
583,0.73,61.2,56.0,5.89,5.81,3.58,7.950149887652018
584,0.63,61.9,57.0,5.47,5.51,3.4,7.950149887652018
585,0.7,61.5,54.0,5.7,5.75,3.52,7.950149887652018
586,0.72,62.8,57.0,5.71,5.73,3.59,7.950149887652018
587,0.72,61.0,57.0,5.78,5.8,3.53,7.950149887652018
588,0.75,59.6,59.0,6.04,5.94,3.57,7.950149887652018
589,0.82,60.7,56.0,6.04,6.06,3.67,7.950502434808851
590,0.71,62.8,60.0,5.6,5.65,3.53,7.950502434808851
591,0.7,62.6,59.0,5.69,5.66,3.55,7.950854857719988
592,0.7,61.8,56.0,5.74,5.69,3.53,7.950854857719988
593,0.71,59.8,53.0,5.86,5.82,3.49,7.951207156472972
594,0.76,60.9,55.0,5.92,5.94,3.61,7.951207156472972
595,0.82,64.9,58.0,5.83,5.79,3.77,7.951207156472972
596,0.72,58.8,60.0,5.91,5.89,3.47,7.951207156472972
597,0.7,62.3,58.0,5.72,5.64,3.54,7.951207156472972
598,0.7,61.7,58.0,5.69,5.63,3.49,7.951207156472972
599,0.7,62.6,55.0,5.73,5.64,3.56,7.951207156472972
600,0.7,59.4,61.0,5.83,5.79,3.45,7.951207156472972
601,0.7,63.5,59.0,5.53,5.49,3.5,7.951207156472972
602,0.7,60.9,61.0,5.71,5.66,3.46,7.951207156472972
603,0.7,59.5,58.0,5.85,5.75,3.45,7.951207156472972
604,0.7,63.0,60.0,5.64,5.57,3.53,7.951207156472972
605,0.74,60.0,57.0,5.85,5.89,3.52,7.951559331155252
606,0.71,61.5,57.0,5.74,5.71,3.52,7.951559331155252
607,0.7,61.6,54.0,5.75,5.72,3.53,7.951559331155252
608,0.71,62.1,55.0,5.82,5.68,3.57,7.951559331155252
609,0.71,59.1,61.0,5.84,5.81,3.44,7.951559331155252
610,0.71,59.0,60.0,5.82,5.8,3.43,7.951559331155252
611,0.71,60.5,58.0,5.75,5.72,3.47,7.951559331155252
612,0.7,62.4,53.0,5.73,5.71,3.57,7.951559331155252
613,0.73,61.8,54.0,5.8,5.82,3.59,7.951559331155252
614,0.7,62.1,54.0,5.69,5.72,3.54,7.951559331155252
615,0.7,61.3,57.0,5.71,5.74,3.51,7.951559331155252
616,0.71,60.3,58.0,5.82,5.78,3.5,7.951559331155252
617,0.71,59.2,58.0,5.87,5.82,3.46,7.951559331155252
618,0.79,59.3,62.0,6.09,6.01,3.59,7.951559331155252
619,0.71,62.7,59.0,5.7,5.62,3.55,7.951559331155252
620,0.77,61.0,60.0,5.9,5.87,3.59,7.951911381854188
621,0.75,59.8,56.0,5.85,5.92,3.52,7.951911381854188
622,0.7,61.0,56.0,5.75,5.8,3.52,7.951911381854188
623,0.71,59.3,56.0,5.88,5.82,3.47,7.951911381854188
624,0.92,61.9,56.0,6.27,6.2,3.86,7.951911381854188
625,0.83,61.4,59.0,6.08,6.04,3.72,7.951911381854188
626,0.7,59.2,60.0,5.87,5.78,3.45,7.951911381854188
627,0.73,60.3,59.0,5.9,5.87,3.55,7.952263308657046
628,0.71,63.4,55.0,5.69,5.61,3.58,7.952263308657046
629,0.73,63.9,57.0,5.66,5.71,3.63,7.952263308657046
630,0.82,61.7,53.0,6.0,6.12,3.74,7.952263308657046
631,0.82,62.3,56.0,5.96,6.02,3.73,7.952263308657046
632,0.82,59.7,57.0,6.12,6.14,3.66,7.952263308657046
633,0.52,61.2,56.0,5.19,5.21,3.18,7.952263308657046
634,1.0,58.9,60.0,6.6,6.55,3.87,7.952263308657046
635,0.95,66.7,56.0,6.16,6.03,4.06,7.952263308657046
636,0.73,61.4,57.0,5.76,5.8,3.55,7.952263308657046
637,0.73,59.9,59.0,5.87,5.77,3.5,7.952263308657046
638,0.73,61.4,58.0,5.82,5.77,3.56,7.952263308657046
639,0.8,62.6,54.0,5.92,5.96,3.72,7.952615111651
640,0.7,58.7,61.0,5.8,5.72,3.38,7.952615111651
641,0.7,60.2,62.0,5.71,5.75,3.45,7.952966790923131
642,0.7,62.7,58.0,5.65,5.67,3.55,7.952966790923131
643,0.71,59.4,58.0,5.76,5.82,3.44,7.952966790923131
644,0.81,63.2,58.0,5.91,5.92,3.74,7.952966790923131
645,0.71,61.5,58.0,5.73,5.79,3.54,7.952966790923131
646,0.73,61.3,57.0,5.81,5.84,3.57,7.952966790923131
647,0.73,61.8,59.0,5.73,5.79,3.56,7.952966790923131
648,0.72,62.0,57.0,5.71,5.74,3.55,7.952966790923131
649,0.81,62.1,57.0,5.91,5.95,3.68,7.952966790923131
650,0.71,60.7,57.0,5.81,5.78,3.52,7.952966790923131
651,0.73,57.7,61.0,5.92,5.96,3.43,7.953318346560431
652,0.7,62.0,59.0,5.65,5.68,3.51,7.953318346560431
653,1.01,61.5,57.0,6.45,6.46,3.97,7.953318346560431
654,1.01,63.1,57.0,6.35,6.39,4.02,7.953318346560431
655,0.79,62.5,57.0,5.91,5.93,3.7,7.953318346560431
656,0.7,61.8,59.0,5.65,5.68,3.5,7.953669778649798
657,0.7,58.9,60.0,5.83,5.85,3.44,7.953669778649798
658,0.8,63.4,60.0,5.92,5.82,3.72,7.953669778649798
659,1.27,59.3,61.0,7.12,7.05,4.2,7.953669778649798
660,0.79,61.5,56.0,5.96,5.91,3.65,7.954021087278037
661,0.72,60.2,59.0,5.79,5.84,3.5,7.954021087278037
662,0.73,61.6,56.0,5.79,5.84,3.58,7.954021087278037
663,1.01,65.4,59.0,6.3,6.26,4.11,7.954021087278037
664,1.01,64.2,61.0,6.25,6.18,3.99,7.954021087278037
665,0.73,59.1,59.0,5.92,5.95,3.51,7.954021087278037
666,0.7,61.6,57.0,5.71,5.76,3.53,7.954021087278037
667,0.7,59.1,61.0,5.76,5.84,3.43,7.954021087278037
668,0.77,62.9,59.0,5.84,5.79,3.66,7.954021087278037
669,0.77,61.3,60.0,5.91,5.81,3.59,7.954021087278037
670,0.77,61.4,58.0,5.94,5.89,3.63,7.954021087278037
671,0.84,61.2,57.0,6.1,6.12,3.74,7.954372272531867
672,0.72,60.3,57.0,5.83,5.85,3.52,7.954372272531867
673,0.76,61.1,59.0,5.93,5.88,3.61,7.954372272531867
674,0.7,62.9,59.0,5.61,5.68,3.55,7.954723334497908
675,0.54,61.5,55.0,5.25,5.29,3.24,7.954723334497908
676,0.75,64.6,57.0,5.74,5.72,3.7,7.954723334497908
677,0.79,64.1,54.0,5.86,5.84,3.75,7.955074273262696
678,0.74,63.1,58.0,5.75,5.73,3.62,7.955074273262696
679,0.7,61.0,60.0,5.74,5.77,3.51,7.955425088912672
680,0.7,60.8,59.0,5.69,5.79,3.49,7.955425088912672
681,0.75,61.5,56.0,5.83,5.87,3.6,7.955425088912672
682,1.2,63.1,60.0,6.75,6.67,4.23,7.955425088912672
683,0.8,63.4,57.0,5.89,5.82,3.71,7.955775781534187
684,0.66,62.1,56.0,5.54,5.57,3.45,7.955775781534187
685,0.87,61.0,63.0,6.22,6.07,3.75,7.955775781534187
686,0.86,62.7,59.0,6.04,5.98,3.77,7.955775781534187
687,0.74,61.0,57.0,5.85,5.81,3.56,7.955775781534187
688,0.58,60.6,59.0,5.37,5.43,3.27,7.9561263512135
689,0.78,61.5,57.0,5.88,5.92,3.63,7.9561263512135
690,0.74,61.3,55.0,5.85,5.86,3.59,7.9561263512135
691,0.73,62.7,55.0,5.7,5.79,3.6,7.9561263512135
692,0.91,63.5,57.0,6.12,6.07,3.87,7.9561263512135
693,0.71,62.6,58.0,5.67,5.7,3.56,7.956476798036782
694,0.71,63.5,55.0,5.64,5.66,3.59,7.956476798036782
695,0.79,62.8,57.0,5.9,5.85,3.69,7.956476798036782
696,0.79,60.0,60.0,6.07,6.03,3.63,7.956476798036782
697,0.71,62.7,58.0,5.73,5.66,3.57,7.956476798036782
698,0.82,61.9,58.0,5.99,5.97,3.7,7.956476798036782
699,0.78,61.9,57.1,5.87,5.95,3.66,7.956827122090111
700,0.7,62.4,56.0,5.64,5.7,3.54,7.956827122090111
701,1.12,59.1,61.0,6.78,6.75,4.0,7.956827122090111
702,0.73,62.0,57.0,5.86,5.76,3.6,7.956827122090111
703,0.91,64.4,62.0,6.06,6.03,3.89,7.956827122090111
704,0.91,65.4,60.0,6.04,6.0,3.94,7.956827122090111
705,0.91,64.2,58.0,6.12,6.09,3.92,7.956827122090111
706,0.91,65.8,58.0,6.04,6.01,3.96,7.956827122090111
707,0.7,58.4,59.0,5.91,5.83,3.43,7.956827122090111
708,0.68,61.7,57.0,5.67,5.64,3.49,7.956827122090111
709,0.73,62.5,57.0,5.7,5.75,3.58,7.957177323459475
710,1.03,63.6,57.0,6.38,6.29,4.03,7.957177323459475
711,0.74,62.4,57.0,5.8,5.74,3.6,7.957177323459475
712,0.98,53.3,67.0,6.82,6.74,3.61,7.957177323459475
713,1.02,53.0,63.0,6.84,6.77,3.66,7.957527402230773
714,1.0,67.8,61.0,5.96,5.9,4.02,7.957527402230773
715,1.02,61.6,55.0,6.49,6.43,3.98,7.957527402230773
716,0.6,60.8,57.0,5.44,5.49,3.32,7.957527402230773
717,0.8,61.6,56.0,5.97,6.01,3.69,7.957527402230773
718,0.97,60.7,56.0,6.43,6.41,3.9,7.957527402230773
719,1.0,67.9,62.0,6.19,6.03,4.15,7.957527402230773
720,0.26,62.3,57.0,4.05,4.08,2.53,6.322565239927284
721,0.26,62.1,56.0,4.09,4.12,2.55,6.322565239927284
722,0.36,61.9,55.0,4.57,4.59,2.83,6.322565239927284
723,0.34,57.5,61.0,4.6,4.66,2.66,6.322565239927284
724,0.34,63.3,57.0,4.44,4.47,2.82,6.322565239927284
725,0.34,63.5,55.0,4.44,4.47,2.83,6.322565239927284
726,0.34,63.4,55.0,4.44,4.46,2.82,6.322565239927284
727,0.34,59.6,62.0,4.54,4.56,2.71,6.322565239927284
728,0.34,62.2,54.0,4.47,4.5,2.79,6.322565239927284
729,0.32,64.1,54.0,4.34,4.37,2.79,6.322565239927284
730,0.31,61.6,55.0,4.36,4.41,2.7,6.324358962381311
731,0.31,61.3,56.0,4.36,4.38,2.68,6.324358962381311
732,0.31,62.3,54.0,4.37,4.4,2.73,6.324358962381311
733,0.31,62.0,54.0,4.37,4.4,2.72,6.324358962381311
734,0.31,62.7,53.0,4.33,4.35,2.72,6.324358962381311
735,0.31,62.2,53.0,4.36,4.38,2.72,6.324358962381311
736,0.31,62.2,53.6,4.32,4.35,2.7,6.324358962381311
737,0.31,61.6,54.8,4.35,4.37,2.69,6.324358962381311
738,0.31,61.8,54.2,4.33,4.37,2.69,6.324358962381311
739,0.33,59.4,59.0,4.52,4.5,2.68,6.324358962381311
740,0.33,62.3,58.0,4.43,4.4,2.75,6.324358962381311
741,0.33,62.6,58.0,4.42,4.4,2.76,6.324358962381311
742,0.33,61.9,56.0,4.45,4.41,2.74,6.324358962381311
743,0.33,63.0,58.0,4.42,4.4,2.78,6.324358962381311
744,0.33,62.8,58.0,4.41,4.38,2.76,6.324358962381311
745,0.33,61.5,61.0,4.46,4.39,2.72,6.324358962381311
746,0.33,62.1,55.0,4.44,4.41,2.75,6.324358962381311
747,0.33,63.0,57.0,4.39,4.37,2.76,6.324358962381311
748,0.33,63.6,53.0,4.43,4.4,2.81,6.324358962381311
749,0.33,60.4,59.0,4.54,4.5,2.73,6.324358962381311
750,1.0,66.1,56.0,6.21,5.97,4.04,7.957527402230773
751,0.77,60.8,59.0,5.92,5.86,3.58,7.957527402230773
752,0.77,61.0,58.0,5.94,5.9,3.61,7.957527402230773
753,0.7,60.1,63.0,5.68,5.71,3.42,7.957877358489813
754,0.9,63.1,58.0,6.08,6.02,3.82,7.957877358489813
755,0.72,62.3,57.0,5.76,5.7,3.57,7.957877358489813
756,0.9,61.9,59.0,6.2,6.14,3.82,7.957877358489813
757,0.72,62.1,58.0,5.76,5.73,3.57,7.957877358489813
758,0.7,62.1,56.0,5.63,5.71,3.52,7.958227192322312
759,0.81,61.3,57.0,6.02,6.05,3.7,7.958227192322312
760,0.81,61.7,57.0,6.0,6.05,3.72,7.958227192322312
761,0.71,61.0,60.0,5.76,5.69,3.49,7.958227192322312
762,0.7,61.4,59.0,5.73,5.7,3.51,7.958227192322312
763,0.71,61.5,60.0,5.76,5.68,3.52,7.958227192322312
764,0.71,63.5,59.0,5.68,5.59,3.58,7.958227192322312
765,0.92,62.9,58.0,6.22,6.18,3.9,7.958227192322312
766,0.76,62.7,54.0,5.88,5.83,3.67,7.958227192322312
767,0.73,61.5,56.0,5.84,5.8,3.58,7.958227192322312
768,0.71,60.4,62.0,5.74,5.72,3.46,7.958227192322312
769,0.7,63.6,62.0,5.61,5.58,3.56,7.958227192322312
770,0.9,64.5,56.0,6.06,6.0,3.89,7.958227192322312
771,0.71,56.9,65.0,5.89,5.84,3.34,7.958227192322312
772,0.7,61.0,57.0,5.76,5.74,3.51,7.958576903813898
773,0.7,62.4,56.0,5.72,5.66,3.55,7.958576903813898
774,0.77,60.9,60.0,5.91,5.88,3.59,7.958576903813898
775,0.71,61.5,56.0,5.74,5.78,3.54,7.958576903813898
776,0.7,59.6,61.0,5.8,5.77,3.45,7.958576903813898
777,0.75,55.8,70.0,6.09,5.98,3.37,7.958576903813898
778,0.83,59.2,60.0,6.17,6.12,3.64,7.958576903813898
779,0.71,61.3,61.0,5.68,5.73,3.5,7.95892649305011
780,0.9,63.6,58.0,6.07,6.1,3.87,7.95892649305011
781,0.6,61.9,54.9,5.41,5.44,3.35,7.95892649305011
782,0.71,62.9,57.0,5.66,5.6,3.54,7.95892649305011
783,0.53,61.4,57.0,5.23,5.2,3.2,7.95892649305011
784,0.71,60.7,58.0,5.95,5.78,3.56,7.959275960116396
785,0.62,61.6,56.0,5.45,5.48,3.37,7.959275960116396
786,0.62,61.6,56.0,5.48,5.51,3.38,7.959275960116396
787,0.9,63.0,58.0,6.09,6.01,3.81,7.959275960116396
788,0.62,60.1,61.0,5.53,5.56,3.33,7.959275960116396
789,0.82,61.7,59.0,6.01,5.98,3.7,7.959275960116396
790,0.66,61.0,58.0,5.67,5.57,3.43,7.959275960116396
791,0.7,62.5,55.0,5.67,5.72,3.56,7.959625305098115
792,0.8,62.6,58.0,5.9,5.92,3.7,7.959625305098115
793,0.8,62.5,59.0,5.88,5.92,3.69,7.959625305098115
794,0.79,62.3,54.0,5.97,5.91,3.7,7.959625305098115
795,0.71,63.2,60.0,5.65,5.61,3.56,7.959625305098115
796,0.7,61.1,57.0,5.71,5.74,3.5,7.959625305098115
797,0.7,58.7,63.0,5.73,5.69,3.35,7.959625305098115
798,0.79,60.0,60.0,6.07,5.99,3.64,7.959625305098115
799,0.7,59.5,59.0,5.82,5.77,3.45,7.959625305098115
800,1.22,60.9,57.0,6.93,6.88,4.21,7.959625305098115
801,1.01,67.6,57.0,6.21,6.11,4.18,7.959625305098115
802,0.73,62.5,61.0,5.78,5.64,3.59,7.959625305098115
803,0.91,64.3,58.0,6.05,6.09,3.9,7.9599745280805365
804,0.71,60.8,56.0,5.8,5.77,3.52,7.9599745280805365
805,0.83,62.3,58.0,6.01,5.97,3.73,7.9599745280805365
806,0.84,62.3,59.0,6.06,6.01,3.76,7.9599745280805365
807,0.71,61.0,61.0,5.82,5.75,3.53,7.9599745280805365
808,0.71,59.7,59.0,5.82,5.8,3.47,7.9599745280805365
809,0.71,61.7,56.0,5.8,5.68,3.54,7.9599745280805365
810,0.71,61.7,57.0,5.75,5.7,3.53,7.9599745280805365
811,0.71,61.4,58.0,5.79,5.75,3.54,7.9599745280805365
812,0.71,60.6,58.0,5.79,5.77,3.5,7.9599745280805365
813,0.91,59.5,62.0,6.4,6.18,3.74,7.9599745280805365
814,0.9,59.8,62.0,6.24,6.21,3.72,7.9599745280805365
815,0.71,61.5,62.0,5.74,5.68,3.51,7.9599745280805365
816,0.71,59.1,61.0,5.84,5.8,3.44,7.9599745280805365
817,0.72,59.5,57.0,5.91,5.86,3.5,7.9599745280805365
