,climbRate,Sgz,p,q,curPitch,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SeTime1,SeTime2,SeTime3,SeTime4,SeTime5,SeTime6,SeTime7,SeTime8,SeTime9,SeTime10,SeTime11,SeTime12,SeTime13,SeTime14,diffSeTime1,diffSeTime3,diffSeTime5,diffSeTime7,diffSeTime9,diffSeTime11,diffSeTime13,alpha,Se,goal
93,-375.0,55.0,-0.17,0.15,0.91,1.1,-10.0,-14.0,-0.011,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.02,-0.0008
94,-571.0,43.0,-0.31,0.06,1.08,0.7,-10.0,-12.0,-0.005,0.7,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.019,0.0,0.0,0.0,0.0,0.0,-0.001,-0.002,0.6,0.019,-0.0007
95,-347.0,-13.0,0.03,0.01,0.82,-0.7,-12.0,5.0,0.009,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0006
96,-318.0,-16.0,0.09,0.01,0.79,-0.7,-12.0,5.0,0.008,-0.1,0.017,0.017,0.017,0.017,0.017,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.5,0.018,-0.0009
97,-187.0,-27.0,0.14,0.02,0.69,-0.2,-11.0,1.0,-0.007,0.8,0.017,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0008
98,472.0,3.0,-0.13,0.04,0.09,-0.5,-11.0,1.0,-0.002,-0.2,0.019,0.019,0.019,0.019,0.019,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.5,0.018,-0.0007
99,380.0,40.0,0.16,0.08,0.19,-0.7,-12.0,-3.0,0.007,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,-0.0009
100,231.0,58.0,0.11,0.11,0.33,0.1,-11.0,-7.0,-0.009,-0.2,0.02,0.02,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.5,0.019,-0.0008
101,-447.0,49.0,-0.18,0.08,0.96,-0.5,-11.0,-12.0,-0.002,0.6,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.019,-0.001,0.0,0.0,0.0,0.0,0.0,-0.002,0.6,0.019,-0.0007
102,-410.0,33.0,-0.11,0.01,0.87,-0.8,-12.0,5.0,0.01,0.3,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0006
103,-195.0,16.0,0.18,-0.05,0.66,-0.7,-12.0,10.0,0.009,-0.2,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.5,0.017,-0.0009
104,13.0,13.0,-0.32,0.05,0.51,-0.6,-11.0,1.0,-0.004,0.0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0007
105,118.0,17.0,-0.1,0.03,0.4,-1.7,-13.0,4.0,0.009,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.5,0.018,-0.0006
106,195.0,21.0,0.12,0.01,0.33,-1.7,-13.0,5.0,0.014,0.2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0007
107,314.0,32.0,0.4,0.02,0.22,-0.9,-12.0,4.0,0.007,0.0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0008
108,335.0,48.0,0.39,0.1,0.24,0.3,-11.0,-9.0,-0.008,-0.4,0.02,0.02,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.6,0.019,-0.001
109,42.0,58.0,0.07,0.17,0.53,1.0,-10.0,-15.0,-0.016,-0.2,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.021,-0.0009
110,-45.0,58.0,-0.03,0.17,0.61,1.0,-10.0,-15.0,-0.016,-0.1,0.02,0.02,0.02,0.02,0.02,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.6,0.021,-0.0008
111,-337.0,50.0,-0.23,0.06,0.86,0.7,-10.0,-12.0,-0.002,0.8,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.019,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.6,0.019,-0.0006
112,-110.0,22.0,0.26,0.01,0.6,0.5,-11.0,4.0,0.007,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0009
113,-57.0,19.0,0.31,0.15,0.59,1.1,-10.0,-6.0,-0.01,-2.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,-0.0008
114,-187.0,14.0,0.06,0.02,0.68,1.5,-9.0,2.0,-0.009,0.4,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0009
115,-182.0,11.0,-0.01,0.03,0.68,1.5,-9.0,-2.0,-0.009,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0007
116,138.0,0.0,0.18,0.01,0.38,1.4,-10.0,2.0,0.001,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0008
117,195.0,35.0,-0.34,0.04,0.33,-0.4,-11.0,1.0,0.003,0.0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0006
118,377.0,67.0,0.43,0.05,0.18,-0.3,-11.0,-4.0,0.01,0.6,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,-0.0008
119,366.0,71.0,0.48,0.07,0.19,0.0,-11.0,-3.0,0.009,-0.3,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,-0.0009
120,-342.0,78.0,-0.13,0.16,0.88,1.6,-9.0,-15.0,-0.013,0.0,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.02,-0.0008
121,-511.0,70.0,-0.27,0.16,1.03,1.3,-10.0,-15.0,-0.012,0.0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.019,0.019,0.019,0.019,0.02,0.0,0.0,0.0,0.0,-0.002,-0.001,-0.002,0.6,0.02,-0.0007
122,-556.0,53.0,-0.31,0.03,1.02,0.8,-10.0,0.0,0.003,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.5,0.018,-0.0006
123,-152.0,17.0,0.14,-0.05,0.62,0.2,-11.0,10.0,0.009,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.017,-0.0007
124,-56.0,16.0,0.22,-0.05,0.53,0.4,-11.0,10.0,0.008,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.5,0.017,-0.0008
125,40.0,24.0,-0.34,0.04,0.47,-0.3,-11.0,1.0,0.003,-0.2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0007
126,249.0,47.0,0.29,0.04,0.28,-0.5,-11.0,2.0,0.004,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.5,0.018,-0.0009
127,61.0,59.0,0.1,0.11,0.49,0.5,-10.0,-9.0,-0.01,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,-0.001
128,-129.0,58.0,-0.16,0.12,0.66,0.5,-11.0,-10.0,-0.013,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.02,-0.0007
129,-236.0,42.0,-0.17,0.02,0.72,-0.6,-12.0,3.0,0.009,0.2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0006
130,-145.0,33.0,0.12,0.02,0.63,-0.7,-12.0,4.0,0.011,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0008
131,-65.0,27.0,0.25,0.04,0.57,0.4,-11.0,1.0,-0.003,0.0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0009
132,-115.0,20.0,-0.21,0.05,0.62,0.7,-10.0,-2.0,-0.009,0.0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0007
133,-68.0,10.0,-0.11,0.04,0.57,-0.6,-12.0,2.0,0.006,0.0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0006
134,57.0,9.0,0.1,-0.02,0.43,-0.7,-12.0,9.0,0.009,-0.7,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.017,-0.0008
135,159.0,11.0,0.19,-0.04,0.34,-0.5,-11.0,9.0,0.008,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.5,0.017,-0.0009
136,187.0,27.0,-0.04,0.06,0.35,0.2,-11.0,-2.0,-0.008,0.0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0008
137,158.0,41.0,-0.18,0.05,0.37,-0.6,-12.0,-1.0,-0.001,0.0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0007
138,289.0,68.0,0.34,0.03,0.24,-0.2,-11.0,2.0,0.005,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0008
139,309.0,74.0,0.39,0.03,0.23,0.3,-11.0,1.0,0.003,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0009
140,-120.0,94.0,-0.36,0.12,0.65,0.4,-11.0,-9.0,-0.008,0.0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.5,0.019,-0.0007
141,-187.0,88.0,-0.4,0.02,0.68,-0.5,-11.0,-1.0,0.007,0.7,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.5,0.018,-0.0006
142,-32.0,78.0,0.27,0.03,0.53,-0.9,-12.0,3.0,0.011,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0007
143,17.0,78.0,0.43,0.04,0.49,-0.2,-11.0,2.0,0.005,-0.3,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.5,0.018,-0.0008
144,-456.0,55.0,0.11,0.04,0.93,1.6,-9.0,-3.0,-0.009,0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,-0.0009
145,-469.0,16.0,-0.4,0.0,0.92,0.8,-10.0,4.0,-0.007,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.017,-0.0007
146,-257.0,-16.0,-0.58,0.04,1.15,0.1,-10.0,2.0,-0.01,-0.6,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.031,-0.0007
147,-89.0,-29.0,-0.22,-0.01,0.93,-2.1,-12.0,6.0,0.02,0.0,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.029,-0.0009
148,87.0,-24.0,0.37,0.06,0.75,-0.8,-11.0,-2.0,0.001,-0.2,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.03,-0.001
149,107.0,-20.0,0.31,0.03,0.71,0.3,-10.0,2.0,-0.006,-0.4,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.029,-0.0013
150,4.0,-14.0,-0.12,0.12,0.85,0.8,-9.0,-8.0,-0.019,-0.1,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.9,0.031,-0.0008
151,156.0,-13.0,-0.14,0.0,0.61,-0.9,-11.0,5.0,0.007,-0.1,0.028,0.028,0.028,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.8,0.027,-0.0009
152,2.0,1.0,0.12,0.15,0.83,-1.0,-11.0,-10.0,0.004,0.0,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.03,-0.0008
153,-85.0,-4.0,0.22,0.03,0.82,-0.5,-10.0,8.0,0.003,-1.4,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.026,-0.001
154,-20.0,-2.0,-0.16,0.09,0.8,0.2,-10.0,-6.0,-0.008,-0.1,0.027,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.028,-0.0009
155,-129.0,-5.0,-0.23,0.09,0.9,-0.4,-10.0,-5.0,0.001,-0.2,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.027,-0.0007
156,233.0,-6.0,0.23,0.12,0.55,-0.7,-11.0,-10.0,0.007,-0.8,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.027,-0.0009
157,75.0,1.0,0.28,0.21,0.73,0.0,-10.0,-17.0,-0.005,-0.9,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.029,-0.001
158,-155.0,0.0,0.2,0.2,0.95,0.4,-10.0,-16.0,-0.009,-0.3,0.028,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.029,-0.0011
159,-330.0,-17.0,-0.18,0.02,1.03,0.5,-9.0,5.0,-0.016,-1.2,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.024,-0.0007
160,-156.0,-31.0,-0.19,-0.01,0.85,-0.5,-10.0,5.0,0.011,0.1,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.024,-0.0005
161,-42.0,-34.0,0.11,-0.13,0.69,-0.6,-11.0,11.0,0.017,1.6,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.023,-0.0007
162,117.0,-28.0,0.45,0.07,0.6,0.6,-9.0,-4.0,0.004,0.2,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.026,-0.0008
163,25.0,-26.0,0.46,0.1,0.7,1.5,-9.0,-7.0,-0.006,-0.5,0.024,0.024,0.024,0.025,0.025,0.025,0.025,0.025,0.025,0.026,0.026,0.026,0.026,0.026,0.0,-0.002,0.0,0.0,-0.002,0.0,0.0,0.7,0.026,-0.0009
164,24.0,-26.0,0.24,-0.02,0.66,2.4,-8.0,2.0,-0.012,-0.1,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.024,-0.001
165,71.0,-24.0,-0.18,0.01,0.61,2.6,-7.0,0.0,-0.018,0.1,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.024,-0.0008
166,143.0,-15.0,-0.42,0.01,0.52,0.7,-9.0,2.0,0.003,-0.1,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.023,-0.0006
167,232.0,-5.0,-0.16,0.02,0.43,-0.5,-10.0,3.0,0.01,-0.1,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.023,-0.0007
168,249.0,-3.0,-0.1,0.02,0.41,-0.6,-10.0,3.0,0.01,-0.1,0.024,0.024,0.024,0.024,0.024,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.7,0.023,-0.0006
169,222.0,8.0,0.14,0.17,0.48,-0.5,-10.0,-7.0,0.013,-1.0,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.025,-0.0007
170,-2.0,12.0,0.35,0.11,0.69,0.3,-10.0,-7.0,0.002,-0.5,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.024,-0.0008
171,-166.0,6.0,0.29,0.05,0.83,1.5,-8.0,-4.0,-0.005,-0.1,0.024,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.023,-0.0009
172,-248.0,-4.0,0.08,0.06,0.91,2.1,-8.0,-5.0,-0.012,0.1,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.024,-0.0008
173,-71.0,-23.0,-0.36,-0.05,0.68,1.2,-9.0,7.0,-0.006,0.0,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.021,-0.0007
174,416.0,-6.0,-0.08,-0.04,0.2,-0.6,-10.0,8.0,0.007,-0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.021,-0.0006
175,432.0,-4.0,-0.07,-0.04,0.19,-0.6,-11.0,8.0,0.007,-0.1,0.023,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.021,-0.0007
176,528.0,12.0,0.08,0.28,0.18,-0.6,-10.0,-9.0,0.008,-4.4,0.023,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.024,-0.0009
177,224.0,30.0,0.06,0.12,0.45,-0.2,-10.0,-10.0,-0.009,0.1,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.7,0.024,-0.001
178,-74.0,33.0,-0.15,0.2,0.76,-0.3,-10.0,-17.0,-0.012,0.1,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.025,-0.0009
179,-172.0,32.0,-0.21,0.2,0.86,-0.4,-10.0,-18.0,-0.011,-0.2,0.024,0.024,0.024,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.0,-0.002,-0.001,0.0,0.0,0.0,0.0,0.7,0.025,-0.0007
180,327.0,-6.0,0.26,-0.1,0.24,-0.9,-11.0,15.0,0.004,-0.2,0.021,0.02,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.6,0.019,-0.0006
181,496.0,12.0,0.36,0.16,0.2,-0.2,-10.0,-14.0,0.005,-1.4,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.023,-0.0008
182,182.0,29.0,0.35,0.14,0.48,1.0,-9.0,-13.0,-0.006,-0.1,0.024,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.023,-0.0009
183,-37.0,31.0,0.22,0.17,0.69,1.6,-8.0,-14.0,-0.013,-0.5,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.024,-0.0008
184,-320.0,5.0,-0.25,0.04,0.9,1.3,-9.0,-2.0,-0.006,-0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.021,-0.0007
185,-84.0,-15.0,0.06,0.02,0.65,0.4,-10.0,3.0,-0.001,-0.5,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.02,-0.0008
186,-9.0,-18.0,-0.21,0.03,0.58,0.1,-10.0,1.0,-0.006,-0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,0.6,0.02,-0.0007
187,30.0,8.0,0.23,0.1,0.57,0.5,-10.0,-8.0,-0.004,0.0,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.021,-0.0008
