,age,height_cm,weight_kg,release_clause_eur,club_joined,wage_eur
464,24,191,81,58000000.0,1498867200000000000,10.239995502805316
465,25,190,77,47000000.0,1593561600000000000,10.859018228147887
466,25,168,62,48800000.0,1598918400000000000,11.461642696843066
467,24,184,72,59300000.0,1625184000000000000,10.62135173563291
468,25,177,75,39900000.0,1625616000000000000,10.404293143019792
469,25,182,74,30600000.0,1625616000000000000,10.404293143019792
470,21,171,63,47500000.0,1625616000000000000,10.043292972227004
471,33,179,80,19000000.0,1625702400000000000,10.373522431293592
472,23,176,70,69300000.0,1566518400000000000,10.545367754151743
473,22,179,78,58600000.0,1627344000000000000,10.985309671896763
474,25,185,82,49400000.0,1533772800000000000,11.385103457032141
475,22,185,78,81700000.0,1598918400000000000,11.097425172408931
476,23,174,76,48800000.0,1561939200000000000,10.87806606028079
477,24,188,85,73800000.0,1440460800000000000,11.156264806643742
478,23,183,62,43500000.0,1477958400000000000,9.741027444837728
479,29,196,81,29300000.0,1498867200000000000,9.546884034617925
480,21,184,68,65100000.0,1498867200000000000,10.308985993422082
481,24,193,88,52900000.0,1372636800000000000,11.407576060361786
482,22,190,75,84600000.0,1504137600000000000,11.251573687764477
483,20,176,73,104600000.0,1531353600000000000,11.695255355062795
484,24,186,84,69600000.0,1563062400000000000,10.596659732783579
485,23,176,75,56800000.0,1601510400000000000,10.985309671896763
486,24,186,81,58700000.0,1467331200000000000,10.165890277802454
487,24,180,73,73700000.0,1562716800000000000,9.680406499268875
488,23,178,79,70400000.0,1630368000000000000,11.097425172408931
489,23,178,72,80400000.0,1420070400000000000,6.90875477931522
490,28,175,76,36100000.0,1601596800000000000,11.19822841866684
491,19,178,65,95600000.0,1536883200000000000,10.819798284210286
492,37,171,68,7200000.0,1531699200000000000,9.210440366976517
493,35,175,70,13000000.0,1435708800000000000,11.23850177707664
494,38,170,72,10800000.0,1630886400000000000,10.62135173563291
495,33,187,82,11000000.0,1497830400000000000,10.085850775128717
496,35,186,86,12800000.0,1534982400000000000,10.545367754151743
497,33,185,85,17100000.0,1547683200000000000,9.952325334619427
498,34,180,75,9000000.0,1597276800000000000,9.305741456739435
499,34,180,70,13600000.0,1625097600000000000,10.12667110305036
500,32,183,80,14500000.0,1562198400000000000,10.778977123006351
501,32,180,71,26600000.0,1611446400000000000,10.915106645867503
502,35,193,94,3000000.0,1404432000000000000,10.165890277802454
503,34,193,91,14500000.0,1626480000000000000,10.778977123006351
504,31,186,77,27600000.0,1502841600000000000,11.326607934898927
505,33,181,72,17900000.0,1500076800000000000,10.165890277802454
506,31,182,80,26300000.0,1600041600000000000,7.601402334583733
507,32,181,78,18400000.0,1503619200000000000,10.799595985047786
508,33,183,75,15400000.0,1548547200000000000,10.085850775128717
509,33,190,80,17900000.0,1546819200000000000,10.434145214930487
510,31,175,66,23800000.0,1404345600000000000,11.097425172408931
511,31,180,82,22800000.0,1326758400000000000,10.571342565808699
512,31,179,74,26300000.0,1440547200000000000,10.434145214930487
513,31,178,82,28500000.0,1441065600000000000,11.277215789596893
514,30,191,80,20700000.0,1626739200000000000,9.680406499268875
515,28,178,73,29800000.0,1612137600000000000,11.06665398721974
516,32,194,83,21300000.0,1501459200000000000,11.51293546492023
517,31,182,71,26800000.0,1562198400000000000,11.264476926102367
518,30,185,78,27200000.0,1577836800000000000,10.373522431293592
519,29,191,92,33300000.0,1503273600000000000,10.778977123006351
520,31,180,77,24000000.0,1562630400000000000,10.373522431293592
521,30,188,85,27800000.0,1472601600000000000,11.461642696843066
522,30,180,77,31500000.0,1214870400000000000,10.434145214930487
523,36,168,71,9000000.0,1624924800000000000,9.798182590890704
524,29,187,73,31500000.0,1563840000000000000,10.308985993422082
525,29,169,72,32300000.0,1629763200000000000,11.225256725762893
526,34,182,84,17900000.0,1562371200000000000,7.601402334583733
527,33,190,81,9900000.0,1593561600000000000,10.043292972227004
528,29,180,66,33300000.0,1599436800000000000,10.87806606028079
529,34,187,82,11600000.0,1499040000000000000,10.165890277802454
530,30,182,77,32300000.0,1598659200000000000,11.326607934898927
531,27,175,70,34200000.0,1504137600000000000,11.51293546492023
532,32,180,75,19600000.0,1628640000000000000,11.350418300109132
533,32,180,73,29400000.0,1630368000000000000,10.239995502805316
534,28,185,82,29500000.0,1467331200000000000,11.289794413577894
535,29,178,65,35700000.0,1498867200000000000,10.308985993422082
536,28,188,76,35900000.0,1604361600000000000,10.968215530759236
537,28,186,80,34600000.0,1435881600000000000,11.289794413577894
538,27,190,90,34600000.0,1406937600000000000,11.302216779257382
539,27,177,73,33300000.0,1611964800000000000,9.99884318585288
540,27,180,71,43500000.0,1531180800000000000,10.085850775128717
541,30,195,97,27600000.0,1528502400000000000,11.23850177707664
542,31,184,81,24700000.0,1309478400000000000,11.002116507732017
543,31,182,75,22800000.0,1593561600000000000,10.596659732783579
544,30,182,78,28900000.0,1563840000000000000,10.736418414365376
545,28,179,70,24500000.0,1601856000000000000,9.952325334619427
546,30,191,76,24700000.0,1467331200000000000,10.34177474101152
547,29,180,70,29400000.0,1546646400000000000,9.90353755128617
548,30,169,66,25500000.0,1530403200000000000,9.472781556562168
549,26,185,85,36600000.0,1500854400000000000,11.561725152903833
550,28,182,76,30400000.0,1406073600000000000,11.350418300109132
551,31,181,80,26300000.0,1277942400000000000,6.90875477931522
552,28,181,79,30600000.0,1531440000000000000,10.545367754151743
553,29,178,75,35700000.0,1309478400000000000,10.571342565808699
554,26,186,88,36600000.0,1533686400000000000,11.23850177707664
555,28,175,60,32400000.0,1309478400000000000,11.652696102959753
556,28,190,84,31100000.0,1404172800000000000,9.61587214452889
557,28,184,76,33300000.0,1599523200000000000,11.373674891823535
558,28,190,83,31100000.0,1453075200000000000,10.839600519357369
559,28,184,83,28800000.0,1341100800000000000,10.373522431293592
560,26,180,79,50000000.0,1578528000000000000,10.165890277802454
561,28,176,73,29800000.0,1451606400000000000,10.463131911491967
562,28,169,65,27100000.0,1609459200000000000,9.741027444837728
563,26,184,83,37300000.0,1561939200000000000,10.985309671896763
564,26,182,82,42500000.0,1532304000000000000,9.680406499268875
565,27,171,71,38900000.0,1534723200000000000,10.404293143019792
566,29,170,65,32600000.0,1562198400000000000,10.463131911491967
567,27,183,73,31500000.0,1561939200000000000,10.915106645867503
568,28,180,76,31500000.0,1567382400000000000,10.463131911491967
569,27,201,93,32300000.0,1566432000000000000,10.043292972227004
570,27,185,77,30500000.0,1500854400000000000,11.251573687764477
571,28,192,84,29600000.0,1626307200000000000,11.082157933374816
572,26,173,63,43600000.0,1500422400000000000,9.90353755128617
573,30,182,71,34000000.0,1564963200000000000,9.741027444837728
574,29,183,81,28400000.0,1530662400000000000,10.757924157061597
575,29,182,75,26400000.0,1629849600000000000,10.839600519357369
576,24,173,67,52300000.0,1564704000000000000,10.62135173563291
577,28,188,84,36000000.0,1612224000000000000,9.852246888342531
578,25,178,68,40800000.0,1498867200000000000,10.933124826700707
579,29,175,71,29500000.0,1498867200000000000,10.799595985047786
580,25,175,69,45700000.0,1547164800000000000,10.404293143019792
581,26,195,94,37500000.0,1533772800000000000,11.23850177707664
582,25,185,80,47900000.0,1596499200000000000,10.12667110305036
583,25,187,79,38500000.0,1503705600000000000,11.251573687764477
584,24,189,81,39900000.0,1435708800000000000,10.165890277802454
585,25,186,80,47700000.0,1577923200000000000,9.680406499268875
586,25,180,80,42500000.0,1599091200000000000,11.338583982516495
587,33,188,82,8300000.0,1531094400000000000,9.798182590890704
588,32,185,79,29400000.0,1530489600000000000,10.491301994830229
589,28,172,71,30400000.0,1565049600000000000,10.87806606028079
590,28,185,85,27200000.0,1498867200000000000,10.985309671896763
591,26,186,82,37300000.0,1565740800000000000,10.34177474101152
592,24,180,78,43500000.0,1530921600000000000,10.373522431293592
593,24,190,83,57000000.0,1530748800000000000,10.596659732783579
594,27,186,77,33700000.0,1467331200000000000,11.51293546492023
595,25,180,69,48400000.0,1532649600000000000,10.87806606028079
596,24,172,65,52300000.0,1623283200000000000,11.0186455364637
597,27,180,71,40200000.0,1417651200000000000,10.434145214930487
598,25,191,82,39400000.0,1409011200000000000,10.043292972227004
599,25,178,67,45400000.0,1561939200000000000,11.141876276228
600,25,186,81,37100000.0,1561939200000000000,11.06665398721974
601,23,192,88,52300000.0,1563753600000000000,10.275085591132715
602,27,172,81,44600000.0,1561939200000000000,10.491301994830229
603,23,187,84,50400000.0,1567036800000000000,10.518700218288165
604,21,168,65,36100000.0,1628812800000000000,9.392745258631441
605,29,175,70,29500000.0,1625702400000000000,10.373522431293592
606,25,177,75,32300000.0,1625616000000000000,10.165890277802454
607,21,188,88,35200000.0,1628812800000000000,9.61587214452889
608,29,186,80,22800000.0,1625702400000000000,10.165890277802454
609,21,176,73,39900000.0,1625702400000000000,10.203629181337648
610,23,182,85,57400000.0,1561939200000000000,11.775297421715827
611,23,190,87,47400000.0,1598918400000000000,11.082157933374816
612,25,175,74,51100000.0,1530403200000000000,10.275085591132715
613,24,184,76,42600000.0,1498867200000000000,10.275085591132715
614,23,185,79,47500000.0,1625097600000000000,10.463131911491967
615,24,181,73,52200000.0,1435708800000000000,10.275085591132715
616,25,191,85,41700000.0,1599523200000000000,10.950824090522445
617,23,175,73,49400000.0,1530489600000000000,10.491301994830229
618,23,195,88,38200000.0,1625097600000000000,10.491301994830229
619,25,188,77,47700000.0,1612137600000000000,9.61587214452889
620,24,182,80,48400000.0,1531785600000000000,10.819798284210286
621,24,183,78,42500000.0,1567382400000000000,9.392745258631441
622,21,176,65,39400000.0,1467331200000000000,9.210440366976517
623,24,176,66,36900000.0,1485907200000000000,9.852246888342531
624,25,172,64,45700000.0,1500249600000000000,10.373522431293592
625,23,175,78,59800000.0,1600214400000000000,10.275085591132715
626,23,178,77,40000000.0,1561939200000000000,9.680406499268875
627,26,189,78,50000000.0,1531699200000000000,10.308985993422082
628,22,183,76,79900000.0,1629849600000000000,10.778977123006351
629,23,183,77,43500000.0,1630281600000000000,10.62135173563291
630,21,187,81,58800000.0,1580342400000000000,10.62135173563291
631,28,187,83,36000000.0,1598832000000000000,9.852246888342531
632,22,189,76,44800000.0,1467849600000000000,9.852246888342531
633,20,174,64,86600000.0,1561939200000000000,11.652696102959753
634,21,190,88,62700000.0,1598313600000000000,10.645448706505872
635,22,181,79,49400000.0,1630368000000000000,11.156264806643742
636,23,182,78,48400000.0,1580342400000000000,10.859018228147887
637,21,193,81,53600000.0,1600905600000000000,10.203629181337648
638,18,186,75,70300000.0,1595462400000000000,9.952325334619427
639,21,174,63,63200000.0,1593561600000000000,9.741027444837728
640,38,188,92,2700000.0,1598918400000000000,10.203629181337648
641,35,186,86,13200000.0,1596499200000000000,10.203629181337648
642,35,175,65,8200000.0,1625097600000000000,10.645448706505872
643,38,186,85,2700000.0,1593734400000000000,8.987321812850125
644,38,180,79,8200000.0,1467331200000000000,9.852246888342531
645,38,193,90,3000000.0,1530921600000000000,10.203629181337648
646,35,186,80,7400000.0,1565049600000000000,9.852246888342531
647,35,177,72,13200000.0,1630713600000000000,9.852246888342531
648,29,184,80,29400000.0,1627257600000000000,10.308985993422082
649,34,169,67,10100000.0,1499385600000000000,10.085850775128717
650,30,177,79,21600000.0,1625184000000000000,10.933124826700707
651,34,181,76,8500000.0,1561939200000000000,10.62135173563291
652,34,185,86,11100000.0,1625097600000000000,10.736418414365376
653,38,184,80,3400000.0,1598745600000000000,9.472781556562168
654,32,183,82,20700000.0,1630454400000000000,9.99884318585288
655,34,183,73,10400000.0,1627776000000000000,9.210440366976517
656,32,184,80,14000000.0,1530403200000000000,9.741027444837728
657,34,172,68,15400000.0,1625184000000000000,10.34177474101152
658,35,180,79,9400000.0,1563580800000000000,9.99884318585288
659,33,170,63,16700000.0,1390608000000000000,11.51293546492023
660,32,190,80,23100000.0,1609718400000000000,10.404293143019792
661,33,175,73,13500000.0,1579564800000000000,9.392745258631441
662,35,179,77,6200000.0,1629417600000000000,8.853808274977197
663,33,178,79,11900000.0,1409529600000000000,10.239995502805316
664,32,177,77,18100000.0,1233705600000000000,11.141876276228
665,34,191,85,8700000.0,1500249600000000000,10.915106645867503
666,31,187,91,19000000.0,1630022400000000000,10.839600519357369
667,31,182,70,17000000.0,1626134400000000000,11.251573687764477
668,35,187,81,7300000.0,1599523200000000000,10.915106645867503
669,30,173,72,27000000.0,1621987200000000000,10.373522431293592
670,31,189,83,18100000.0,1533081600000000000,10.839600519357369
671,32,196,89,16200000.0,1624320000000000000,10.757924157061597
672,29,190,75,29400000.0,1623024000000000000,10.434145214930487
673,31,181,75,19600000.0,1599696000000000000,10.859018228147887
674,31,175,73,19000000.0,1485820800000000000,10.491301994830229
675,33,169,65,15300000.0,1629331200000000000,11.0186455364637
676,33,181,85,11900000.0,1467331200000000000,10.736418414365376
677,31,194,81,16200000.0,1601856000000000000,10.757924157061597
678,33,194,89,7800000.0,1530403200000000000,10.571342565808699
679,32,187,78,23100000.0,1630713600000000000,10.043292972227004
680,30,177,76,19200000.0,1465430400000000000,10.691967639914864
681,31,186,79,25200000.0,1625097600000000000,10.404293143019792
682,31,176,72,21000000.0,1630368000000000000,10.085850775128717
683,33,171,62,16500000.0,1625616000000000000,10.165890277802454
684,30,182,76,23000000.0,1561939200000000000,10.463131911491967
685,29,189,85,28000000.0,1498867200000000000,9.798182590890704
686,32,185,78,18900000.0,1598832000000000000,10.085850775128717
687,31,185,80,20900000.0,1405036800000000000,10.12667110305036
688,30,187,82,27000000.0,1629849600000000000,10.275085591132715
689,30,188,84,19600000.0,1561939200000000000,10.645448706505872
690,28,170,70,25000000.0,1625875200000000000,9.952325334619427
691,27,176,70,22500000.0,1503705600000000000,9.472781556562168
692,27,189,76,30800000.0,1515110400000000000,11.461642696843066
693,32,184,76,17100000.0,1514937600000000000,10.645448706505872
694,29,183,83,22800000.0,1439337600000000000,10.87806606028079
695,29,192,88,25700000.0,1277942400000000000,10.933124826700707
696,28,195,80,19600000.0,1435708800000000000,10.275085591132715
697,28,185,88,22500000.0,1498867200000000000,9.99884318585288
698,28,182,71,23800000.0,1468022400000000000,10.778977123006351
699,29,182,87,23800000.0,1598745600000000000,11.251573687764477
700,28,175,70,23800000.0,1626393600000000000,10.968215530759236
701,28,199,96,26700000.0,1628812800000000000,11.326607934898927
702,29,182,81,21300000.0,1435708800000000000,10.463131911491967
703,33,173,68,15800000.0,1436313600000000000,10.239995502805316
704,28,193,78,24000000.0,1498867200000000000,10.933124826700707
705,30,170,67,20400000.0,1515196800000000000,10.896757843893464
706,27,178,66,34800000.0,1561939200000000000,10.165890277802454
